ID_HDC_G0,Region,Region_L2_pred,Country,City,TotalBlocks,ValidBlocks,PctValid,TotalPop,DeprivedPop,PctDeprived
10231.0,Asia,South-Eastern Asia,myanmar,Taungoo,144,144,100.0,177402.408540735,0.0,0.0
10233.0,Asia,South-Eastern Asia,myanmar,Hopong,60,60,100.0,82604.867127823,0.0,0.0
10236.0,Asia,South-Eastern Asia,myanmar,Kyaiklat,62,62,100.0,122400.64942610501,1033.78689731,0.8445926571117679
10238.0,Asia,South-Eastern Asia,myanmar,Pyapon,103,103,100.0,121031.579064771,5873.417537351,4.852797577901379
10242.0,Asia,South-Eastern Asia,myanmar,Pyu,79,79,100.0,100789.10597185702,0.0,0.0
10246.0,Asia,South-Eastern Asia,myanmar,Twante,91,91,100.0,132545.857363981,5392.79757722,4.06862778246699
10248.0,Asia,South-Eastern Asia,myanmar,Yangon,5331,5331,100.0,6214167.127816795,42055.036035517995,0.6767606208604348
10250.0,Asia,South-Eastern Asia,myanmar,Panglong,77,77,100.0,79111.88215137497,0.0,0.0
10252.0,Asia,South-Eastern Asia,myanmar,Laukkaing,54,54,100.0,66847.131233607,1638.6388750269998,2.4513226593083535
10257.0,Asia,South-Eastern Asia,myanmar,Loikaw,107,107,100.0,108722.292405963,0.0,0.0
10259.0,Asia,South-Eastern Asia,myanmar,Tangyan,70,70,100.0,106933.957482298,7529.229557602001,7.041008988046103
10260.0,Asia,South-Eastern Asia,myanmar,Nansang,41,41,100.0,57414.956137065004,2353.7089238,4.099470037355879
10261.0,Asia,South-Eastern Asia,myanmar,Dagon Seikkan,145,145,100.0,134685.697284182,1218.78624464,0.9049114116908825
10263.0,Asia,South-Eastern Asia,myanmar,Bago,266,266,100.0,386670.205083978,756.923222108,0.19575421435525645
10266.0,Asia,South-Eastern Asia,myanmar,Nyaunglebin,42,42,100.0,88830.62685291498,6590.92139517,7.419649763457365
10277.0,Asia,South-Eastern Asia,myanmar,Thongwa,71,71,100.0,127743.343162661,3274.6543209399997,2.563463770296229
10317.0,Asia,South-Eastern Asia,myanmar,Thaton,97,97,100.0,103429.264400584,1669.397325572,1.6140473735812184
10326.0,Asia,South-Eastern Asia,myanmar,Sar Hpo Su,22,22,100.0,38371.536865190006,0.0,0.0
10337.0,Asia,South-Eastern Asia,myanmar,Hpa-An,127,127,100.0,275014.392226845,12288.237953668999,4.468216319214695
10347.0,Asia,South-Eastern Asia,myanmar,Mawlamyine,204,204,100.0,236439.547538781,3612.80033398,1.5280017118910387
10357.0,Asia,South-Eastern Asia,myanmar,Mudon,66,66,100.0,73009.60549306001,0.0,0.0
10360.0,Asia,South-Eastern Asia,myanmar,Kengtung,113,113,100.0,144845.222175508,2635.431338956,1.8194810290412378
10365.0,Asia,South-Eastern Asia,myanmar,War Kha Yu,48,48,100.0,61265.379899894,4757.535879325,7.765455608205951
10403.0,Asia,South-Eastern Asia,myanmar,Myawaddy,91,91,100.0,138043.037119976,0.0,0.0
10407.0,Asia,South-Eastern Asia,myanmar,Tachileik,136,136,100.0,157106.268979738,877.291068221,0.5584061501289578
10431.0,Asia,South-Eastern Asia,myanmar,Payathonzu,52,52,100.0,69712.98404605099,638.292593791,0.9156007342468038
10452.0,Asia,South-Eastern Asia,myanmar,Dawei,93,93,100.0,92332.599621477,0.0,0.0
10550.0,Asia,South-Eastern Asia,myanmar,Myeik,191,191,100.0,267724.881156819,2707.139205464,1.0111645932072715
10610.0,Asia,South-Eastern Asia,myanmar,Kawthaung,72,72,100.0,97900.507035324,430.417963186,0.4396483493499156
3260.0,Africa,Southern Africa,namibia,Windhoek,347,347,100.0,405575.736074747,250341.076705335,61.72486528119067
7897.0,Asia,South-Central Asia,nepal,Nepalgunj,66,66,100.0,69241.192643425,0.0,0.0
8421.0,Asia,South-Central Asia,nepal,Pokhara,148,148,100.0,152417.655431132,2264.888471571,1.4859751418984144
8574.0,Asia,South-Central Asia,nepal,Bharatpur,97,97,100.0,94449.766916445,0.0,0.0
8759.0,Asia,South-Central Asia,nepal,Kathmandu,2370,2370,100.0,3699278.271054519,968271.6297324761,26.174609174682605
9245.0,Asia,South-Central Asia,nepal,Itahari,289,289,100.0,588638.614912557,54576.62947291,9.271669933005912
9268.0,Asia,South-Central Asia,nepal,Biratnagar,244,244,100.0,278728.688718597,14348.05697898,5.147678570491795
9347.0,Asia,South-Central Asia,nepal,Damak,22,22,100.0,23304.684666771,0.0,0.0
9408.0,Asia,South-Central Asia,nepal,Birtamod,54,54,100.0,49073.473694857006,0.0,0.0
354.0,Latin America and the Caribbean,Central America,nicaragua,El Viejo,42,42,100.0,46686.980860513,22643.379789976003,48.50041568896429
355.0,Latin America and the Caribbean,Central America,nicaragua,Chinandega,98,98,100.0,111331.92808435998,33453.801665666004,30.0487041240469
360.0,Latin America and the Caribbean,Central America,nicaragua,León,162,162,100.0,159584.401239296,42304.74212382599,26.50932158487736
367.0,Latin America and the Caribbean,Central America,nicaragua,Managua,1100,1100,100.0,1404911.078701103,338578.969710481,24.09967255888614
368.0,Latin America and the Caribbean,Central America,nicaragua,Jinotepe,46,46,100.0,51776.172374833994,6596.904629906,12.74119798224492
370.0,Latin America and the Caribbean,Central America,nicaragua,Esteli,99,99,100.0,101505.225560839,2322.7830749349996,2.288338420116901
371.0,Latin America and the Caribbean,Central America,nicaragua,Masaya,151,151,100.0,165806.054996302,69757.10104631502,42.07150399173952
372.0,Latin America and the Caribbean,Central America,nicaragua,Tipitapa,80,80,100.0,77913.179656871,27258.363957899,34.98556223471383
374.0,Latin America and the Caribbean,Central America,nicaragua,Granada,94,94,100.0,95620.44380224402,19407.510102602,20.296402454206707
376.0,Latin America and the Caribbean,Central America,nicaragua,Jinotega,75,75,100.0,77512.88777324698,8523.883831546,10.996731093907144
377.0,Latin America and the Caribbean,Central America,nicaragua,Matagalpa,120,120,100.0,141809.649335242,43835.405916455,30.91144088003974
384.0,Latin America and the Caribbean,Central America,nicaragua,Juigalpa,48,48,100.0,49326.750210264,5633.241189848,11.42025607978493
406.0,Latin America and the Caribbean,Central America,nicaragua,Bilwi (Puerto Cabezas),55,55,100.0,99955.40170864102,72283.218150058,72.31546961389402
2110.0,Africa,Western Africa,nigeria,Idiroko,44,44,100.0,108830.666265992,3330.310504542,3.060084642321696
2114.0,Africa,Western Africa,nigeria,Meko,94,94,100.0,86917.247780595,9656.948057234998,11.110508332721267
2118.0,Africa,Western Africa,nigeria,Badagry,59,59,100.0,75522.899356165,28610.874764772,37.88370813181244
2122.0,Africa,Western Africa,nigeria,Owode,87,87,100.0,83459.281475068,20897.693591094998,25.039388336140682
2124.0,Africa,Western Africa,nigeria,Ilaro,106,106,100.0,127472.48764809102,10341.010199326,8.112346742517552
2125.0,Africa,Western Africa,nigeria,Lagos,8414,8414,100.0,12850768.25630015,7865732.660311659,61.20826789056325
2126.0,Africa,Western Africa,nigeria,Aiyetoro,56,56,100.0,65820.436651502,1483.7437556280001,2.2542295844738094
2136.0,Africa,Western Africa,nigeria,Aiyete,47,47,100.0,67710.90975275499,26648.735633028,39.356635039073204
2139.0,Africa,Western Africa,nigeria,Abeokuta,521,521,100.0,757601.6407249421,147916.951125735,19.524370483700988
2141.0,Africa,Western Africa,nigeria,Igbo Ora,126,126,100.0,134661.80554595098,56231.958093062996,41.75791187789683
2147.0,Africa,Western Africa,nigeria,Ilero,18,18,100.0,62339.74176255499,1230.75719274,1.9742738066317544
2148.0,Africa,Western Africa,nigeria,Iwere,104,104,100.0,191088.06672658402,69751.07401644801,36.50205646606414
2151.0,Africa,Western Africa,nigeria,Saki,142,142,100.0,363391.23956609896,72037.96182301198,19.823802552044917
2157.0,Africa,Western Africa,nigeria,Ogunrun-Ori,190,190,100.0,247090.98771086402,13714.647630746,5.550444294955157
2161.0,Africa,Western Africa,nigeria,Eruwa Titun,86,86,100.0,120259.94849750599,5635.6930011389995,4.686259283784638
2165.0,Africa,Western Africa,nigeria,Ikorodu,579,579,100.0,806793.934308355,352353.29062863503,43.673269672100226
2173.0,Africa,Western Africa,nigeria,Iseyin,261,261,100.0,352840.23713222897,151636.48347351298,42.97596121858582
2174.0,Africa,Western Africa,nigeria,Kamba,61,61,100.0,66963.394371147,17153.049158277,25.615561038028652
2175.0,Africa,Western Africa,nigeria,Sagamu,103,103,100.0,103475.603954706,11567.463810811,11.178928528771268
2178.0,Africa,Western Africa,nigeria,Ishara,69,69,100.0,85698.32035528998,36814.000588041,42.95766875641986
2180.0,Africa,Western Africa,nigeria,Lakuwe,57,57,100.0,70616.504651947,2457.564341562,3.48015574216649
2182.0,Africa,Western Africa,nigeria,Ilishan,86,86,100.0,89760.90919198001,30086.873923036997,33.518905048841916
2184.0,Africa,Western Africa,nigeria,Igboho,140,140,100.0,135058.266093146,56641.259768088996,41.938388079871444
2189.0,Africa,Western Africa,nigeria,Ibadan,2993,2993,100.0,3890740.9555475516,2180303.1094611096,56.03824912456222
2190.0,Africa,Western Africa,nigeria,Kishi,165,165,100.0,154552.968138048,16692.819171962,10.800710832710658
2191.0,Africa,Western Africa,nigeria,Oyo,594,594,100.0,671940.2583763311,219405.077347295,32.65246792586338
2192.0,Africa,Western Africa,nigeria,Ijebu-Ode,291,291,100.0,358952.126952052,67404.50916369799,18.77813337841058
2193.0,Africa,Western Africa,nigeria,Ago-Iwoye,154,154,100.0,175681.107795863,60876.982180315,34.651979910698486
2196.0,Africa,Western Africa,nigeria,Kaiama,41,41,100.0,44915.459333414,4590.408520743,10.220108151778497
2200.0,Africa,Western Africa,nigeria,Epe,89,89,100.0,128003.66884188801,20460.086096772997,15.983984116928394
2202.0,Africa,Western Africa,nigeria,Bunza,18,18,100.0,84443.50396949901,34455.37203446,40.80286868117798
2204.0,Africa,Western Africa,nigeria,Ijebu-Igbo,182,182,100.0,242838.27240584604,118183.557956242,48.66759954490472
2206.0,Africa,Western Africa,nigeria,Dakingari,46,46,100.0,70009.012010019,24507.800564970996,35.00663680479262
2210.0,Africa,Western Africa,nigeria,Igbeti,79,79,100.0,97334.56780166499,36099.396385522,37.08795056149054
2211.0,Africa,Western Africa,nigeria,Birnin Kebbi,268,268,100.0,281387.719071411,101759.048976148,36.16328719389613
2212.0,Africa,Western Africa,nigeria,Iwo,221,221,100.0,252222.320147169,26053.754677616,10.32967846081739
2214.0,Africa,Western Africa,nigeria,Ikire,190,190,100.0,225329.11358245596,36055.307655268,16.001175827673983
2215.0,Africa,Western Africa,nigeria,Bagudo,23,23,100.0,53211.636603285006,15856.20184249,29.79837278959227
2216.0,Africa,Western Africa,nigeria,Ogbomosho,351,351,100.0,375264.61516625603,140013.109947393,37.31050152047031
2222.0,Africa,Western Africa,nigeria,Ejigbo,138,138,100.0,131610.438943474,24464.155734067,18.58830950679697
2223.0,Africa,Western Africa,nigeria,Awbere,23,23,100.0,41390.174791474994,10097.211078862,24.39518830189065
2224.0,Africa,Western Africa,nigeria,Jega,138,138,100.0,222475.26505541702,104301.20305165599,46.88215700099303
2225.0,Africa,Western Africa,nigeria,Gbongan,84,84,100.0,87083.849546864,28661.735413472998,32.91280250311941
2232.0,Africa,Western Africa,nigeria,Ede,81,81,100.0,103564.27506094602,3734.0686712220004,3.60555671250975
2236.0,Africa,Western Africa,nigeria,Erin-osun,242,242,100.0,303813.4823317691,123635.10659339,40.69441080905637
2237.0,Africa,Western Africa,nigeria,Koko,125,125,100.0,114283.122447207,52807.399547058994,46.20752252499343
2238.0,Africa,Western Africa,nigeria,Argungu,113,113,100.0,123458.929972895,32719.485701560996,26.502324059300086
2239.0,Africa,Western Africa,nigeria,New Bussa,58,58,100.0,57385.867837522,18295.054754388002,31.88076689227256
2240.0,Africa,Western Africa,nigeria,Ilorin,1054,1054,100.0,1189709.760814703,417399.680006592,35.08416033510226
2241.0,Africa,Western Africa,nigeria,Osogbo,336,336,100.0,467550.516705247,168368.94543612003,36.01085645730622
2243.0,Africa,Western Africa,nigeria,Ife,256,256,100.0,442281.4108841469,87019.984071286,19.675252436526296
2248.0,Africa,Western Africa,nigeria,Tambawal,21,21,100.0,47019.995749155,18770.176869135998,39.91956309241759
2251.0,Africa,Western Africa,nigeria,Inisa,63,63,100.0,81799.46354787902,14471.783722167,17.691783166397354
2254.0,Africa,Western Africa,nigeria,Iragbiji,144,144,100.0,263302.076653687,27946.813776587,10.613973931297387
2257.0,Africa,Western Africa,nigeria,Ijagbo Offa,163,163,100.0,181109.778578901,16323.014793702001,9.012773866647313
2259.0,Africa,Western Africa,nigeria,Yelwa,76,76,100.0,83368.40218638901,27873.926394660004,33.43464149923553
2260.0,Africa,Western Africa,nigeria,Ilesa,322,322,100.0,434708.68838617,70759.02129462501,16.277342317981645
2262.0,Africa,Western Africa,nigeria,Eripa,38,38,100.0,101633.095163222,22731.525666863003,22.366263302673545
2270.0,Africa,Western Africa,nigeria,Okitipupa,145,145,100.0,202237.90417860803,32689.856850995002,16.164060334666388
2273.0,Africa,Western Africa,nigeria,Ondo,296,296,100.0,462535.008396072,153864.585013728,33.265500388237136
2278.0,Africa,Western Africa,nigeria,Ebute Irele,173,173,100.0,173026.690304194,71472.60846970101,41.30727366052414
2281.0,Africa,Western Africa,nigeria,Ile Oluji,91,91,100.0,198013.28029059,79328.90897656299,40.06241847018827
2282.0,Africa,Western Africa,nigeria,Ore,80,80,100.0,198164.453391423,39595.792588979006,19.981279140294493
2283.0,Africa,Western Africa,nigeria,Ila Orangun,65,65,100.0,61549.446303056,3565.90059569,5.793554304505497
2284.0,Africa,Western Africa,nigeria,Effon Alaiye,63,63,100.0,127594.73623075499,44750.249124773996,35.07217495543327
2287.0,Africa,Western Africa,nigeria,Salka,42,42,100.0,43480.717271937,26137.690045710002,60.11329086923687
2289.0,Africa,Western Africa,nigeria,Share,8,8,100.0,54760.202177064,14282.00689125,26.08099737300082
2296.0,Africa,Western Africa,nigeria,Aramoko-Ekiti,65,65,100.0,170130.808194292,53453.960138728005,31.419330047314393
2299.0,Africa,Western Africa,nigeria,Igbara-Odo,41,41,100.0,74009.137001571,24756.798832987,33.45100326255863
2300.0,Africa,Western Africa,nigeria,Isarun,47,47,100.0,74178.912918741,16809.03408397,22.660124586057755
2302.0,Africa,Western Africa,nigeria,Gummi,11,11,100.0,96207.295659484,42640.705258772,44.32169615253969
2303.0,Africa,Western Africa,nigeria,Ijero-Ekiti,59,59,100.0,156119.46203645,41209.784314900004,26.3963145768966
2305.0,Africa,Western Africa,nigeria,Omu Aran,52,52,100.0,103214.86249535398,17127.733551117,16.59425119312441
2306.0,Africa,Western Africa,nigeria,Otun,95,95,100.0,152952.67945688797,31941.76389467099,20.883428788623647
2307.0,Africa,Western Africa,nigeria,Ilawe-Ekiti,54,54,100.0,131590.762473248,46718.19244419799,35.502638305402066
2308.0,Africa,Western Africa,nigeria,Oke Atan,39,39,100.0,70906.450960548,16816.968648215003,23.717120826667635
2309.0,Africa,Western Africa,nigeria,Idanre,58,58,100.0,107157.765174792,21813.822714671,20.35673539765322
2311.0,Africa,Western Africa,nigeria,Sokoto,794,794,100.0,888501.72180547,511605.67355539603,57.58071830359467
2312.0,Africa,Western Africa,nigeria,Akure,462,462,100.0,598623.454834891,53139.555688661996,8.876958505295898
2313.0,Africa,Western Africa,nigeria,Ido Ekiti,65,65,100.0,116695.598640256,21402.424827593004,18.34038736419824
2316.0,Africa,Western Africa,nigeria,Gwadabawa,37,37,100.0,48187.39236321,26140.637638349,54.247877621837844
2319.0,Africa,Western Africa,nigeria,Ado Ekiti,312,312,100.0,561854.076612617,45858.257267243,8.161951505935413
2320.0,Africa,Western Africa,nigeria,Zuru,118,118,100.0,144901.92823354498,43548.06068097099,30.053472173802003
2321.0,Africa,Western Africa,nigeria,Ikerre,143,143,100.0,366818.607221918,106884.385964612,29.13821269157948
2323.0,Africa,Western Africa,nigeria,Tuga Nama,59,59,100.0,112834.13661789,67040.78617327301,59.415340235468776
2324.0,Africa,Western Africa,nigeria,Rijau,37,37,100.0,49253.204756376,12415.215782058,25.206919719169758
2330.0,Africa,Western Africa,nigeria,Egosi,41,41,100.0,98473.37664595399,26047.733537196997,26.451549062695033
2332.0,Africa,Western Africa,nigeria,Wurno,38,38,100.0,88377.213280723,50366.55671266699,56.990433215722405
2336.0,Africa,Western Africa,nigeria,Lafiagi,31,31,100.0,61032.282030710994,38420.176955836,62.95058234346088
2339.0,Africa,Western Africa,nigeria,Mara-Mawa,10,10,100.0,36243.71131718,14212.291856147,39.21312509022823
2340.0,Africa,Western Africa,nigeria,Kontagora,145,145,100.0,143347.14381546702,52767.741658252,36.81115664653962
2341.0,Africa,Western Africa,nigeria,Ise,90,90,100.0,139072.755662526,32644.483518975,23.47295368058293
2347.0,Africa,Western Africa,nigeria,Koko Town,34,34,100.0,147329.73105593902,1845.713972304,1.2527776702471605
2348.0,Africa,Western Africa,nigeria,Emure,60,60,100.0,120934.90461188101,14325.598536399,11.845710369867534
2349.0,Africa,Western Africa,nigeria,Ikole,110,110,100.0,167985.29357583195,33185.613217929,19.7550705252352
2351.0,Africa,Western Africa,nigeria,Egbe,45,45,100.0,113112.78650761,37581.702895138005,33.22498194544043
2354.0,Africa,Western Africa,nigeria,Benin City,1754,1754,100.0,1743801.142370617,176418.226634169,10.11687756978623
2355.0,Africa,Western Africa,nigeria,Owo,219,219,100.0,293935.831743593,34095.67704737,11.599700807185851
2357.0,Africa,Western Africa,nigeria,Goronyo,24,24,100.0,47610.398825022,20340.047453596995,42.721858996289555
2360.0,Africa,Western Africa,nigeria,Sapele,177,177,100.0,318232.81868935295,50981.75276911,16.0202687388055
2361.0,Africa,Western Africa,nigeria,Ogharefe,70,70,100.0,98343.84069826399,4662.936506748,4.7414626819941885
2363.0,Africa,Western Africa,nigeria,Warri,653,653,100.0,1269896.881351026,270098.47672337503,21.269323571849466
2371.0,Africa,Western Africa,nigeria,Omuo-Obadore,146,146,100.0,217807.347233424,48482.868470157,22.25951928894205
2373.0,Africa,Western Africa,nigeria,Igbe,222,222,100.0,330894.830230759,37948.475317749006,11.46844007544166
2374.0,Africa,Western Africa,nigeria,Akugba,116,116,100.0,161987.755489836,22456.397270979,13.863021438301265
2375.0,Africa,Western Africa,nigeria,Pategi,28,28,100.0,62476.982118133994,18485.904626640004,29.58834437887238
2380.0,Africa,Western Africa,nigeria,Oka-Akoko,53,53,100.0,121306.39416242999,12276.462313723,10.120210396563879
2382.0,Africa,Western Africa,nigeria,Ovwian,126,126,100.0,211799.44098779498,13499.454231164,6.373696818180889
2383.0,Africa,Western Africa,nigeria,Isanlu Mopo,52,52,100.0,118834.766326805,19293.240547962,16.235350263494492
2385.0,Africa,Western Africa,nigeria,Ekinrin,6,6,100.0,35285.102733885,606.083460715,1.7176752049894577
2391.0,Africa,Western Africa,nigeria,Bena,6,6,100.0,58385.060784,45290.4393194,77.57196568991415
2396.0,Africa,Western Africa,nigeria,Bida,301,301,100.0,386400.03310376196,177607.409262509,45.96464649236072
2397.0,Africa,Western Africa,nigeria,Aiyetoro,10,10,100.0,65020.89539477001,10328.3876696,15.884720760752197
2398.0,Africa,Western Africa,nigeria,Ughelli,155,155,100.0,286637.346825586,5250.7328012630005,1.8318383348901088
2399.0,Africa,Western Africa,nigeria,Mafara,80,80,100.0,96706.67396705599,37718.869002723004,39.003377383832145
2404.0,Africa,Western Africa,nigeria,Kabba,95,95,100.0,118865.213725417,27595.44120545,23.215741881553743
2407.0,Africa,Western Africa,nigeria,Ekpoma,151,151,100.0,146650.87916092298,1137.224402467,0.7754637469435833
2409.0,Africa,Western Africa,nigeria,Ekogboro,76,76,100.0,125354.379252623,11563.305809117002,9.224492896106815
2412.0,Africa,Western Africa,nigeria,Enwan,93,93,100.0,131965.095301688,17210.712709791,13.041867374433558
2414.0,Africa,Western Africa,nigeria,Okene,375,375,100.0,1001606.8300392579,143085.683661603,14.285613812756726
2415.0,Africa,Western Africa,nigeria,Agbor,201,201,100.0,240464.83865599398,7147.932964419999,2.9725480882657207
2416.0,Africa,Western Africa,nigeria,Obinomba,70,70,100.0,106692.961771294,2989.315299209,2.8017924046544582
2419.0,Africa,Western Africa,nigeria,Irri,110,110,100.0,161233.74848941402,43384.18505438299,26.90763283794238
2421.0,Africa,Western Africa,nigeria,Agwa,61,61,100.0,69039.357535314,4780.163088304,6.923823249454372
2424.0,Africa,Western Africa,nigeria,Magagindoke,35,35,100.0,55644.542482298006,37263.191885515014,66.96648085006615
2425.0,Africa,Western Africa,nigeria,Ozoro,75,75,100.0,90674.76492786198,16701.499618001002,18.419126458489522
2426.0,Africa,Western Africa,nigeria,Auchi,171,171,100.0,199421.19017616397,12599.252739859,6.317910713866022
2428.0,Africa,Western Africa,nigeria,Brass,7,7,100.0,92999.41557962299,5257.693284807,5.6534691664869
2430.0,Africa,Western Africa,nigeria,Yenagoa,289,289,100.0,522832.264189686,67727.678177743,12.953997451307075
2435.0,Africa,Western Africa,nigeria,Uromi,156,156,100.0,184252.45120441,16098.741832583,8.737328446568684
2436.0,Africa,Western Africa,nigeria,Owerre,10,10,100.0,83066.512974649,0.0,0.0
2438.0,Africa,Western Africa,nigeria,Isa,63,63,100.0,85301.48026558702,38644.962890563,45.30397687149335
2443.0,Africa,Western Africa,nigeria,Onitu,44,44,100.0,140992.332031481,12137.694521519,8.60876215509995
2444.0,Africa,Western Africa,nigeria,Biantubu,35,35,100.0,162425.1494138,24479.099640277997,15.071003307446054
2446.0,Africa,Western Africa,nigeria,Shinkafi,37,37,100.0,63647.59898878601,22900.546223984,35.98022013056427
2447.0,Africa,Western Africa,nigeria,Opaetensm,62,62,100.0,98210.03788895499,3441.07258814,3.5037890852163023
2450.0,Africa,Western Africa,nigeria,Minna,391,391,100.0,462730.02545186697,131333.873078138,28.382397046720133
2451.0,Africa,Western Africa,nigeria,Ungwan Shekaro,59,59,100.0,84104.70161299099,33837.036675241994,40.23203938222576
2455.0,Africa,Western Africa,nigeria,Kaura-Namoda,131,131,100.0,179396.56643866003,111214.07183159699,61.99342275016381
2457.0,Africa,Western Africa,nigeria,Ogwashi Uku,57,57,100.0,105942.527377742,13789.953921208,13.016447938833299
2460.0,Africa,Western Africa,nigeria,Tudun Wada,51,51,100.0,55931.125509309,21878.697539617,39.11721307302421
2462.0,Africa,Western Africa,nigeria,Gusau,335,335,100.0,386330.72462837695,248568.47012012103,64.34084950380958
2468.0,Africa,Western Africa,nigeria,Uduagba,58,58,100.0,138349.720157001,8242.665221261,5.957847411550324
2470.0,Africa,Western Africa,nigeria,Akabuka,11,11,100.0,62142.349123604996,0.0,0.0
2471.0,Africa,Western Africa,nigeria,Asaba,337,337,100.0,382419.185707107,44277.99516525301,11.578392721950229
2472.0,Africa,Western Africa,nigeria,Omoko,136,136,100.0,183726.31013665203,70770.387695511,38.5194628046867
2473.0,Africa,Western Africa,nigeria,Omenama,47,47,100.0,237311.03579186503,41157.36242800099,17.343214693183626
2476.0,Africa,Western Africa,nigeria,Agenebode,45,45,100.0,83614.692232657,15029.206850753999,17.974361262893115
2478.0,Africa,Western Africa,nigeria,Lokoja,257,257,100.0,437045.087492456,175614.602599975,40.18226211111602
2481.0,Africa,Western Africa,nigeria,Awala,6,6,100.0,30609.0461896,0.0,0.0
2482.0,Africa,Western Africa,nigeria,Idah,116,116,100.0,136603.34890321599,7039.20719832,5.1530268143772275
2483.0,Africa,Western Africa,nigeria,Okwuzu,45,45,100.0,69411.919780567,18968.159337735,27.326948163513332
2484.0,Africa,Western Africa,nigeria,Onitsha,3264,3264,100.0,4860059.9300833065,313521.03503186797,6.450970554729227
2489.0,Africa,Western Africa,nigeria,Krakrama,29,29,100.0,205758.882440691,31541.027312928003,15.329120638094226
2490.0,Africa,Western Africa,nigeria,Ojaima,8,8,100.0,138812.96147279002,69047.99104200001,49.7417462385418
2491.0,Africa,Western Africa,nigeria,Amaigbo,1413,1413,100.0,1878225.7989199008,11527.91347146,0.613766112577587
2492.0,Africa,Western Africa,nigeria,Elele,29,29,100.0,27058.472975180004,1933.166544103,7.144403698894024
2495.0,Africa,Western Africa,nigeria,Ozu,72,72,100.0,136973.75226539202,0.0,0.0
2496.0,Africa,Western Africa,nigeria,Chafe,6,6,100.0,70129.5788238,25102.41655142,35.794335246885794
2498.0,Africa,Western Africa,nigeria,Ibi,48,48,100.0,68942.005295067,0.0,0.0
2499.0,Africa,Western Africa,nigeria,Bugama,10,10,100.0,274569.519366854,166621.1206871,60.68449297333566
2505.0,Africa,Western Africa,nigeria,Omo,19,19,100.0,101351.16260456102,0.0,0.0
2510.0,Africa,Western Africa,nigeria,Orogwe,15,15,100.0,18820.065223125996,1928.42713395,10.24665489246211
2511.0,Africa,Western Africa,nigeria,Port Harcourt,881,881,100.0,1749817.771469543,451465.90151068,25.800738160953014
2515.0,Africa,Western Africa,nigeria,Owerri,410,410,100.0,434801.94517598,13311.305897352,3.061464201123672
2520.0,Africa,Western Africa,nigeria,Gwagwalada,199,199,100.0,264068.31581674295,91514.146158909,34.65548143322791
2522.0,Africa,Western Africa,nigeria,Awka,190,190,100.0,222434.755066672,30513.049152087,13.71775249013631
2525.0,Africa,Western Africa,nigeria,Doka Ashafa,110,110,100.0,126417.563357385,63209.102673058,50.00025391595675
2528.0,Africa,Western Africa,nigeria,Osina,108,108,100.0,146541.715714468,0.0,0.0
2530.0,Africa,Western Africa,nigeria,Okrika,60,60,100.0,227770.605908719,69442.048088084,30.48771276303909
2536.0,Africa,Western Africa,nigeria,Ata,72,72,100.0,64650.211102696994,0.0,0.0
2537.0,Africa,Western Africa,nigeria,Oyigbo,97,97,100.0,109625.93637282,4414.0023529089995,4.026421574085985
2540.0,Africa,Western Africa,nigeria,Djibia,70,70,100.0,80631.97888549101,49464.572736866,61.346097938527336
2541.0,Africa,Western Africa,nigeria,Maji,37,37,100.0,62394.247781082,35903.056570981,57.54225405032746
2544.0,Africa,Western Africa,nigeria,Abuja,192,192,100.0,377691.275789015,188082.85423484098,49.79804043445986
2546.0,Africa,Western Africa,nigeria,Bonny,47,47,100.0,242273.03482635698,21809.477123319997,9.002024157971762
2547.0,Africa,Western Africa,nigeria,Batsari,12,12,100.0,57273.982238344,26811.762311381,46.81316238812352
2548.0,Africa,Western Africa,nigeria,Ayangba,135,135,100.0,156372.301550345,39982.796601917,25.568976222457334
2550.0,Africa,Western Africa,nigeria,Onne,5,5,100.0,132250.12678608,1095.46411245,0.8283274572749241
2551.0,Africa,Western Africa,nigeria,N/A,17,17,100.0,59307.829908034,14469.438271432,24.39718042941229
2552.0,Africa,Western Africa,nigeria,Madalla,79,79,100.0,107011.59139532899,47899.695377941,44.76122142786095
2553.0,Africa,Western Africa,nigeria,Kuje,43,43,100.0,54635.843977724,15418.034037571,28.219631866320587
2557.0,Africa,Western Africa,nigeria,Oboama Nguru,634,634,100.0,767720.115267281,5738.264525747,0.7474422529295367
2558.0,Africa,Western Africa,nigeria,Lawmu Umunze,88,88,100.0,126314.888588579,5904.180310379,4.674176081973632
2561.0,Africa,Western Africa,nigeria,Funtua,191,191,100.0,221867.46781946498,117872.93472917599,53.12763330633492
2565.0,Africa,Western Africa,nigeria,Abuja,895,895,100.0,1339061.256327386,143789.337436508,10.738070178423046
2570.0,Africa,Western Africa,nigeria,Kaduna,1413,1413,100.0,1654072.846497669,859042.993270196,51.93501574547531
2571.0,Africa,Western Africa,nigeria,Ikolo,47,47,100.0,105030.96473817498,6569.779652019999,6.255088362177179
2573.0,Africa,Western Africa,nigeria,Rubuchi,89,89,100.0,114885.94726256901,41055.398525165,35.73578797355772
2574.0,Africa,Western Africa,nigeria,Aba,1066,1066,100.0,1142982.538452431,282966.93592472,24.7568905390147
2576.0,Africa,Western Africa,nigeria,Bwari,43,43,100.0,54665.98007367399,7661.071381159,14.014330980317343
