Region,Country,City,TotalBlocks,ValidBlocks,PctValid,TotalPop,DeprivedPop,PctDeprived
Africa,nigeria,Kauran Yankwani,44,44,100.0,48918.698802641,27510.728062696,56.23765295492847
Africa,nigeria,Keffi,116,116,100.0,158684.947571321,43871.301866597,27.6467948208377
Africa,nigeria,Kishi,165,165,100.0,154552.968138048,16692.819171962,10.800710832710658
Africa,nigeria,Koko,125,125,100.0,114283.122447207,52807.399547058994,46.20752252499343
Africa,nigeria,Koko Town,34,34,100.0,147329.73105593902,1845.713972304,1.2527776702471605
Africa,nigeria,Kontagora,145,145,100.0,143347.14381546702,52767.741658252,36.81115664653962
Africa,nigeria,Kpeyi,33,33,100.0,39949.900326344,7076.274990077,17.712872703741695
Africa,nigeria,Krakrama,29,29,100.0,205758.882440691,31541.027312928003,15.329120638094226
Africa,nigeria,Kuje,43,43,100.0,54635.843977724,15418.034037571,28.219631866320587
Africa,nigeria,Kura,92,92,100.0,148425.39193007402,96265.93572555801,64.8581313976996
Africa,nigeria,Lafia,229,229,100.0,233388.527632259,28851.577492704,12.36203757974097
Africa,nigeria,Lafiagi,31,31,100.0,61032.282030710994,38420.176955836,62.95058234346088
Africa,nigeria,Lagos,8414,8414,100.0,12850768.25630015,7865732.660311659,61.20826789056325
Africa,nigeria,Lakuwe,57,57,100.0,70616.504651947,2457.564341562,3.48015574216649
Africa,nigeria,Langtang,88,88,100.0,88795.997818389,3193.174399229,3.596079190145343
Africa,nigeria,Lawmu Umunze,88,88,100.0,126314.888588579,5904.180310379,4.674176081973632
Africa,nigeria,Lokoja,257,257,100.0,437045.087492456,175614.602599975,40.18226211111602
Africa,nigeria,Madalla,79,79,100.0,107011.59139532899,47899.695377941,44.76122142786095
Africa,nigeria,Mafara,80,80,100.0,96706.67396705599,37718.869002723004,39.003377383832145
Africa,nigeria,Magagindoke,35,35,100.0,55644.542482298006,37263.191885515014,66.96648085006615
Africa,nigeria,Maiduguri,1128,1128,100.0,1211048.3125289571,692924.1336168,57.216886101745146
Africa,nigeria,Maigatari,44,44,100.0,84342.95592803601,35602.834794856,42.211983683893436
Africa,nigeria,Maji,37,37,100.0,62394.247781082,35903.056570981,57.54225405032746
Africa,nigeria,Makurdi,237,237,100.0,323957.028292894,25587.682336802998,7.898480385388898
Africa,nigeria,Malumfashi,121,121,100.0,131496.11340930898,71563.96942559401,54.42287803810314
Africa,nigeria,Malummaduri,4,4,100.0,56458.06475044,0.0,0.0
Africa,nigeria,Mara-Mawa,10,10,100.0,36243.71131718,14212.291856147,39.21312509022823
Africa,nigeria,Mashi,28,28,100.0,58188.781539138996,22772.175021273997,39.134992036148674
Africa,nigeria,Masuri,12,12,100.0,97140.92205919101,74915.470003871,77.12040241724559
Africa,nigeria,Maturrumi,7,7,100.0,46034.06143976801,21686.62293039,47.10994913791228
Africa,nigeria,Maya Belwa,54,54,100.0,47782.651040804,24523.961578685998,51.32398693773553
Africa,nigeria,Meko,94,94,100.0,86917.247780595,9656.948057234998,11.110508332721267
Africa,nigeria,Minna,391,391,100.0,462730.02545186697,131333.873078138,28.382397046720133
Africa,nigeria,Misau,113,113,100.0,118845.925545221,82411.98453497599,69.34355061555571
Africa,nigeria,Mongu Arna,29,29,100.0,97575.57047583399,37697.696821064,38.63435964271444
Africa,nigeria,Monguno,58,58,100.0,68141.323081925,65267.618265415,95.78272817941178
Africa,nigeria,Mubi,194,194,100.0,224870.896340693,120904.47279134899,53.76617194969127
Africa,nigeria,Mutum Biyu,37,37,100.0,74566.271177699,50893.029751332,68.25207824868798
Africa,nigeria,N/A,72,72,100.0,122389.085296561,50513.562685132005,41.27293096662385
Africa,nigeria,Nassarawan Eggon,18,18,100.0,98313.2952315,6691.454387734,6.806255829364195
Africa,nigeria,New Bussa,58,58,100.0,57385.867837522,18295.054754388002,31.88076689227256
Africa,nigeria,Nguru,201,201,100.0,181577.75182851698,104782.795644506,57.7068471160847
Africa,nigeria,Ningi,39,39,100.0,106693.05818776002,66437.77165280002,62.2700040483251
Africa,nigeria,Nshebori,51,51,100.0,76016.39212078099,9180.520680666,12.077027631197291
Africa,nigeria,Nsukka,192,192,100.0,249754.225836243,27344.738139368004,10.94865884563539
Africa,nigeria,Numan,73,73,100.0,94018.49007265898,39236.070597834,41.732291773152
Africa,nigeria,Obinomba,70,70,100.0,106692.961771294,2989.315299209,2.8017924046544582
Africa,nigeria,Oboama Nguru,634,634,100.0,767720.115267281,5738.264525747,0.7474422529295367
Africa,nigeria,Obudu,64,64,100.0,140066.642925567,29062.249935089,20.748873056472846
Africa,nigeria,Ogbomosho,351,351,100.0,375264.61516625603,140013.109947393,37.31050152047031
Africa,nigeria,Ogharefe,70,70,100.0,98343.84069826399,4662.936506748,4.7414626819941885
Africa,nigeria,Ogunrun-Ori,190,190,100.0,247090.98771086402,13714.647630746,5.550444294955157
Africa,nigeria,Ogwashi Uku,57,57,100.0,105942.527377742,13789.953921208,13.016447938833299
Africa,nigeria,Ojaima,8,8,100.0,138812.96147279002,69047.99104200001,49.7417462385418
Africa,nigeria,Oka-Akoko,53,53,100.0,121306.39416242999,12276.462313723,10.120210396563879
Africa,nigeria,Oke Atan,39,39,100.0,70906.450960548,16816.968648215003,23.717120826667635
Africa,nigeria,Okene,375,375,100.0,1001606.8300392579,143085.683661603,14.285613812756726
Africa,nigeria,Okitipupa,145,145,100.0,202237.90417860803,32689.856850995002,16.164060334666388
Africa,nigeria,Okrika,60,60,100.0,227770.605908719,69442.048088084,30.48771276303909
Africa,nigeria,Okuku Lepuole,8,8,100.0,58610.341073510004,0.0,0.0
Africa,nigeria,Okwuzu,45,45,100.0,69411.919780567,18968.159337735,27.326948163513332
Africa,nigeria,Omenama,47,47,100.0,237311.03579186503,41157.36242800099,17.343214693183626
Africa,nigeria,Omo,19,19,100.0,101351.16260456102,0.0,0.0
Africa,nigeria,Omoko,136,136,100.0,183726.31013665203,70770.387695511,38.5194628046867
Africa,nigeria,Omu Aran,52,52,100.0,103214.86249535398,17127.733551117,16.59425119312441
Africa,nigeria,Omuo-Obadore,146,146,100.0,217807.347233424,48482.868470157,22.25951928894205
Africa,nigeria,Ondo,296,296,100.0,462535.008396072,153864.585013728,33.265500388237136
Africa,nigeria,Onitsha,3264,3264,100.0,4860059.9300833065,313521.03503186797,6.450970554729227
Africa,nigeria,Onitu,44,44,100.0,140992.332031481,12137.694521519,8.60876215509995
Africa,nigeria,Onne,5,5,100.0,132250.12678608,1095.46411245,0.8283274572749241
Africa,nigeria,Opaetensm,62,62,100.0,98210.03788895499,3441.07258814,3.5037890852163023
Africa,nigeria,Ore,80,80,100.0,198164.453391423,39595.792588979006,19.981279140294493
Africa,nigeria,Orogwe,15,15,100.0,18820.065223125996,1928.42713395,10.24665489246211
Africa,nigeria,Oron,130,130,100.0,416132.585615465,25955.148105889002,6.237230393169291
Africa,nigeria,Osina,108,108,100.0,146541.715714468,0.0,0.0
Africa,nigeria,Osogbo,336,336,100.0,467550.516705247,168368.94543612003,36.01085645730622
Africa,nigeria,Otukpo,133,133,100.0,231910.58105731301,66447.843960399,28.652355428309445
Africa,nigeria,Otun,95,95,100.0,152952.67945688797,31941.76389467099,20.883428788623647
Africa,nigeria,Ovwian,126,126,100.0,211799.44098779498,13499.454231164,6.373696818180889
Africa,nigeria,Owerre,10,10,100.0,83066.512974649,0.0,0.0
Africa,nigeria,Owerri,410,410,100.0,434801.94517598,13311.305897352,3.061464201123672
Africa,nigeria,Owo,219,219,100.0,293935.831743593,34095.67704737,11.599700807185851
Africa,nigeria,Owode,87,87,100.0,83459.281475068,20897.693591094998,25.039388336140682
Africa,nigeria,Oyigbo,97,97,100.0,109625.93637282,4414.0023529089995,4.026421574085985
Africa,nigeria,Oyo,594,594,100.0,671940.2583763311,219405.077347295,32.65246792586338
Africa,nigeria,Ozizza,89,89,100.0,165753.295364155,88432.95538004,53.35215519290609
Africa,nigeria,Ozoro,75,75,100.0,90674.76492786198,16701.499618001002,18.419126458489522
Africa,nigeria,Ozu,72,72,100.0,136973.75226539202,0.0,0.0
Africa,nigeria,Pategi,28,28,100.0,62476.982118133994,18485.904626640004,29.58834437887238
Africa,nigeria,Port Harcourt,881,881,100.0,1749817.771469543,451465.90151068,25.800738160953014
Africa,nigeria,Potiskum,371,371,100.0,371520.777722877,207962.93217484502,55.9761242559542
Africa,nigeria,Rano,87,87,100.0,97432.39715885799,52017.794805458005,53.38860206902838
Africa,nigeria,Rijau,37,37,100.0,49253.204756376,12415.215782058,25.206919719169758
Africa,nigeria,Ringim,55,55,100.0,57635.55667715399,28480.682649816998,49.41512547428275
Africa,nigeria,Rubuchi,89,89,100.0,114885.94726256901,41055.398525165,35.73578797355772
Africa,nigeria,Sagamu,103,103,100.0,103475.603954706,11567.463810811,11.178928528771268
Africa,nigeria,Saki,142,142,100.0,363391.23956609896,72037.96182301198,19.823802552044917
Africa,nigeria,Salka,42,42,100.0,43480.717271937,26137.690045710002,60.11329086923687
Africa,nigeria,Samammiya,12,12,100.0,42086.711694072,14698.044136583998,34.92324190928475
Africa,nigeria,Samaru,35,35,100.0,41348.729029684,18211.628211575997,44.04398548381494
Africa,nigeria,Samunakar,45,45,100.0,84648.83725446001,36153.847501457996,42.710388794564466
Africa,nigeria,Sangasumi,55,55,100.0,142662.525716199,51120.893283008,35.83344191221153
Africa,nigeria,Sapele,177,177,100.0,318232.81868935295,50981.75276911,16.0202687388055
Africa,nigeria,Share,8,8,100.0,54760.202177064,14282.00689125,26.08099737300082
Africa,nigeria,Shema,54,54,100.0,143454.824884103,64013.404418996004,44.622691827000146
Africa,nigeria,Shendam,33,33,100.0,52359.19964114,11210.506657595999,21.410767800941723
Africa,nigeria,Shinkafi,37,37,100.0,63647.59898878601,22900.546223984,35.98022013056427
Africa,nigeria,Soba,7,7,100.0,46597.37612894301,0.0,0.0
Africa,nigeria,Sokoto,794,794,100.0,888501.72180547,511605.67355539603,57.58071830359467
Africa,nigeria,Takum,22,22,100.0,57456.846371419,15117.772458948999,26.31152493337869
Africa,nigeria,Tamaha,72,72,100.0,86409.164483819,22125.758317052998,25.60580055278312
Africa,nigeria,Tambawal,21,21,100.0,47019.995749155,18770.176869135998,39.91956309241759
Africa,nigeria,Tudun Wada,124,124,100.0,138446.004634607,72954.69505556498,52.69541381718478
Africa,nigeria,Tuga Nama,59,59,100.0,112834.13661789,67040.78617327301,59.415340235468776
Africa,nigeria,Tukurwa,20,20,100.0,48231.29509919,30701.733043317,63.65521178765239
Africa,nigeria,Uduagba,58,58,100.0,138349.720157001,8242.665221261,5.957847411550324
Africa,nigeria,Ugbokolo,13,13,100.0,83840.675632338,16376.33303721,19.532682571672314
Africa,nigeria,Ugep,100,100,100.0,158509.441745746,42153.343097349,26.59358498338809
Africa,nigeria,Ughelli,155,155,100.0,286637.346825586,5250.7328012630005,1.8318383348901088
Africa,nigeria,Umu Lawlaw,74,74,100.0,110314.473069338,7557.740733177,6.851087190006876
Africa,nigeria,Umuahia,241,241,100.0,360174.090121697,112819.69614569301,31.3236568759216
Africa,nigeria,Ungwan Maidawa,39,39,100.0,54977.703736323994,26503.31661915,48.20739102939134
Africa,nigeria,Ungwan Sarki,27,27,100.0,60865.352259134,16713.518174175,27.459823288325452
Africa,nigeria,Ungwan Shekaro,59,59,100.0,84104.70161299099,33837.036675241994,40.23203938222576
Africa,nigeria,Ungwan Tamowa,41,41,100.0,52754.724671601994,21720.836172516993,41.1732528370286
Africa,nigeria,Uromi,156,156,100.0,184252.45120441,16098.741832583,8.737328446568684
Africa,nigeria,Uyo,653,653,100.0,719791.5531382819,49125.287582443,6.824932491671704
Africa,nigeria,Warri,653,653,100.0,1269896.881351026,270098.47672337503,21.269323571849466
Africa,nigeria,Wudil,60,60,100.0,145584.597790081,60303.400530048,41.42155244815095
Africa,nigeria,Wukari,128,128,100.0,143355.075646503,23027.857559613003,16.063510451765957
Africa,nigeria,Wurno,38,38,100.0,88377.213280723,50366.55671266699,56.990433215722405
Africa,nigeria,Yelwa,76,76,100.0,83368.40218638901,27873.926394660004,33.43464149923553
Africa,nigeria,Yenagoa,289,289,100.0,522832.264189686,67727.678177743,12.953997451307075
Africa,nigeria,Yola,237,237,100.0,246814.851594151,144361.32589629997,58.48972416525401
Africa,nigeria,Zaki Biam,69,69,100.0,59399.468136162985,27169.768884285,45.74076121692372
Africa,nigeria,Zango,14,14,100.0,73231.917167903,14592.099974212999,19.925874589295343
Africa,nigeria,Zaria,631,631,100.0,694390.283891064,410260.084751253,59.08206008475986
Africa,nigeria,Zinna,20,20,100.0,104738.20129790601,43581.927224775995,41.61034530354047
Africa,nigeria,Zuru,118,118,100.0,144901.92823354498,43548.06068097099,30.053472173802003
Africa,nigeria,kazaure,64,64,100.0,144677.979762771,51057.551073332,35.29047831401243
Africa,niger,Agadez,375,375,100.0,299696.584220476,233409.78613559203,77.88203083552025
Africa,niger,Aguié,30,30,100.0,49267.317545383,26454.712460401002,53.69627123707724
Africa,niger,Baléyara,34,34,100.0,42349.861431731,18015.440669276002,42.53955045004652
Africa,niger,Birni N'Konni,178,178,100.0,173710.841381485,118640.464542709,68.2976742264253
Africa,niger,Diffa,88,88,100.0,86921.741420934,45862.450833172996,52.76292223722936
Africa,niger,Dogondoutchi,122,122,100.0,128057.05973896499,77440.86568606399,60.47371839078733
Africa,niger,Dosso,231,231,100.0,219462.39795158297,111440.043918446,50.77865044700346
Africa,niger,Filingué,58,58,100.0,57925.539175731996,25727.204006577005,44.414267648898225
Africa,niger,Gaya,107,107,100.0,133387.276495581,73607.965657713,55.18364838954602
Africa,niger,Gazaoua,58,58,100.0,51261.110586153,36823.728037114,71.83560327906956
Africa,niger,Guidan Roumdji,40,40,100.0,53933.785403751,35396.364934001,65.62929834986004
Africa,niger,Madaoua,159,159,100.0,150666.727886393,98785.416704449,65.56551541952648
Africa,niger,Magaria,141,141,100.0,113966.16149233001,80363.42247239,70.51516118475088
Africa,niger,Maradi,566,566,100.0,496673.235107481,285313.137996443,57.444838543534715
Africa,niger,Mayahi,47,47,100.0,57393.89216878199,25535.815919442,44.49221851751602
Africa,niger,Niamey,1179,1179,100.0,1122916.6479862991,714048.663965231,63.588750353440595
Africa,niger,Tahoua,347,347,100.0,318807.472325442,223316.534900876,70.04745945004454
Africa,niger,Tanout,72,72,100.0,77514.97164079499,52978.771974129006,68.34650242747048
Africa,niger,Tchadoua,54,54,100.0,59010.044035315,40759.253637085,69.07172211681849
Africa,niger,Tessaoua,98,98,100.0,157245.88701191198,70102.454484107,44.58142328313902
Africa,niger,Tibiri,83,83,100.0,96877.727160107,58020.071587094004,59.89000081639604
Africa,niger,Zinder,680,680,100.0,675544.2042041079,433947.442210773,64.23672048552737
Asia,north_korea,Anju,57,57,100.0,223072.184684672,0.0,0.0
Asia,north_korea,Chŏngjin,231,231,100.0,686384.854836109,0.0,0.0
Asia,north_korea,Haeju,135,135,100.0,313951.46392446203,0.0,0.0
Asia,north_korea,Hamhung,232,232,100.0,754266.932200055,0.0,0.0
Asia,north_korea,Hamju,37,37,100.0,108172.62161275701,0.0,0.0
Asia,north_korea,Hoeryong,30,30,100.0,90966.867671886,0.0,0.0
Asia,north_korea,Hongwon,13,13,100.0,109415.564061723,0.0,0.0
Asia,north_korea,Huichon,33,33,100.0,142380.835667315,0.0,0.0
Asia,north_korea,Hyesan,79,79,100.0,290823.284418448,0.0,0.0
Asia,north_korea,Jonchon,32,32,100.0,87215.940166471,0.0,0.0
Asia,north_korea,Jongju,42,42,100.0,202508.423782043,0.0,0.0
Asia,north_korea,Jongphyong,28,28,100.0,106344.75580482499,0.0,0.0
Asia,north_korea,Kaechon,25,25,100.0,203143.830551079,0.0,0.0
Asia,north_korea,Kaesong,54,54,100.0,287220.669740334,5964.746407973,2.076712102010456
Asia,north_korea,Kangdong,22,22,100.0,89144.55176520199,0.0,0.0
Asia,north_korea,Kanggye,58,58,100.0,316995.595666338,0.0,0.0
Asia,north_korea,Kangson,49,49,100.0,287518.06775283796,0.0,0.0
Asia,north_korea,Kimch'aek,74,74,100.0,195879.12297611698,0.0,0.0
Asia,north_korea,Kumya,28,28,100.0,95981.00268899498,4446.96819719,4.633175391592238
Asia,north_korea,Kusong,32,32,100.0,118709.692012455,0.0,0.0
Asia,north_korea,Kwaksan,18,18,100.0,91764.38834128901,0.0,0.0
Asia,north_korea,Kyonghung,25,25,100.0,82062.26105286399,0.0,0.0
Asia,north_korea,Munchon,36,36,100.0,117673.455030635,0.0,0.0
Asia,north_korea,Musan,35,35,100.0,108749.421254528,0.0,0.0
Asia,north_korea,N/A,39,39,100.0,173986.89643050797,0.0,0.0
Asia,north_korea,Nampo,73,73,100.0,146147.391539317,0.0,0.0
Asia,north_korea,Omong-ri,25,25,100.0,120145.57957243298,0.0,0.0
Asia,north_korea,Onchon,14,14,100.0,71917.69514298899,0.0,0.0
Asia,north_korea,Ongjin,29,29,100.0,65297.77396236201,0.0,0.0
Asia,north_korea,P'yŏnghwa-ri,31,31,100.0,45931.300525663,0.0,0.0
Asia,north_korea,P'yŏngsŏng,93,93,100.0,327400.302803159,0.0,0.0
Asia,north_korea,Paechon,27,27,100.0,108376.07715984399,0.0,0.0
Asia,north_korea,Phyongsan,14,14,100.0,97815.94038354499,0.0,0.0
Asia,north_korea,Pyongyang,521,521,100.0,2879799.7208916927,12088.68046109,0.419775041069415
Asia,north_korea,Rason,67,67,100.0,127291.05382344901,0.0,0.0
Asia,north_korea,Ryongchon,36,36,100.0,120752.52183090203,0.0,0.0
Asia,north_korea,Sariwŏn,145,145,100.0,401416.20660357806,0.0,0.0
Asia,north_korea,Sillyeonpo,64,64,100.0,127724.080048059,0.0,0.0
Asia,north_korea,Sinpho,34,34,100.0,109627.49428023901,0.0,0.0
Asia,north_korea,Sinpyong,40,40,100.0,127693.913100011,0.0,0.0
Asia,north_korea,Sonchon,17,17,100.0,136206.591120684,0.0,0.0
Asia,north_korea,Songnim,51,51,100.0,275442.16766726796,0.0,0.0
Asia,north_korea,Sukchon,14,14,100.0,121499.16045050602,0.0,0.0
Asia,north_korea,Taean,22,22,100.0,81550.273879626,0.0,0.0
Asia,north_korea,Tanchon,15,15,100.0,78282.63725968101,0.0,0.0
Asia,north_korea,Tokchon,37,37,100.0,179587.72220816402,0.0,0.0
Asia,north_korea,Tongrim,10,10,100.0,113007.907388792,0.0,0.0
Asia,north_korea,Tǒktaedonggok,28,28,100.0,100542.62907362201,0.0,0.0
Asia,north_korea,Wonsan,100,100,100.0,364882.029929785,0.0,0.0
Asia,north_korea,Yonan,33,33,100.0,79674.163218011,0.0,0.0
Asia,pakistan,Abbottabad,178,178,100.0,716690.022898732,7964.359700483999,1.1112697883348879
Asia,pakistan,Ahmadpur East,72,72,100.0,191487.379740555,52252.969855439,27.28794447249537
Asia,pakistan,Ali Pur Chatha,25,25,100.0,90399.593599165,28359.767020664996,31.371564728944694
Asia,pakistan,Alipur,31,31,100.0,115234.88965324599,13732.449736295,11.91692010780537
Asia,pakistan,Allahabad,14,14,100.0,121441.450408524,22732.69970407,18.719061430506752
Asia,pakistan,Arifwala,104,104,100.0,192236.415697511,18255.764230803,9.49651717369144
Asia,pakistan,Attock,111,111,100.0,198624.21834800503,0.0,0.0
Asia,pakistan,Bagh,17,17,100.0,45590.49544757,3636.32782831,7.976065608876419
Asia,pakistan,Bahawalnagar,129,129,100.0,193641.288087239,7667.600281299001,3.9596928718242177
Asia,pakistan,Bahawalpur,358,358,100.0,716263.339782194,65596.76994883899,9.158191729983848
Asia,pakistan,Bakhshali,23,23,100.0,51913.19432910499,4025.170347046,7.753655692093098
Asia,pakistan,Bani Gala,60,60,100.0,130597.24236021201,0.0,0.0
Asia,pakistan,Bannu,133,133,100.0,497784.616229274,55128.582721068,11.074786348093246
Asia,pakistan,Bathkela,19,19,100.0,118881.593882441,17145.043026494,14.421949156778888
Asia,pakistan,Bhai Pheru,20,20,100.0,109407.341606127,29970.451815379,27.393455846203107
Asia,pakistan,Bhalwal,139,139,100.0,155165.104905597,13306.402827513,8.575641305181769
Asia,pakistan,Bindi,91,91,100.0,152242.70824635,42241.72261323201,27.74630266355942
Asia,pakistan,Burewala,164,164,100.0,306946.7442829041,18115.923626442,5.901976145329324
Asia,pakistan,Chakdara,30,30,100.0,162421.132068517,3363.65274888,2.0709452680461866
Asia,pakistan,Chakwal,128,128,100.0,233256.65123517398,19332.065554907997,8.287894665613212
Asia,pakistan,Char Bagh,18,18,100.0,103806.69836503301,3585.83271212,3.4543365395463517
Asia,pakistan,Charsadda,167,167,100.0,358329.005731517,119529.302554168,33.357417524755725
Asia,pakistan,Chenab Nagar,129,129,100.0,177026.930044946,0.0,0.0
Asia,pakistan,Chichawatni,104,104,100.0,178621.466416502,22026.083650394,12.33115150842761
Asia,pakistan,Chiniot,182,182,100.0,306349.74809323496,77424.83716202398,25.27334774842393
Asia,pakistan,Chunian,42,42,100.0,145181.74585382198,53811.628727551004,37.06501007484226
Asia,pakistan,Dadu,75,75,100.0,253502.77714591203,89635.83071460898,35.358914692684436
Asia,pakistan,Depalpur,67,67,100.0,188058.401205568,87541.080012038,46.54994376791825
Asia,pakistan,Dera Ghazi Khan,205,205,100.0,457179.09312769095,123441.150086885,27.000611345192826
Asia,pakistan,Dera Ismail Khan,209,209,100.0,318988.303316475,4061.76122581,1.2733260698215134
Asia,pakistan,Dhudial,36,36,100.0,123662.73001718799,2277.83614301,1.8419746537161208
Asia,pakistan,Dijkot,39,39,100.0,60654.04274669999,562.389604139,0.9272087707123166
Asia,pakistan,Dina,27,27,100.0,113998.81370881,1855.30843313,1.6274804734977861
Asia,pakistan,Dinga,36,36,100.0,96851.59707979599,33335.487794948,34.419141036448686
Asia,pakistan,Faisalabad,4582,4582,100.0,5763198.19396203,1565506.155812628,27.163843809029036
Asia,pakistan,Farooqabad,28,28,100.0,176880.811093034,42462.166064032994,24.00608963834928
Asia,pakistan,Fateh Jang,29,29,100.0,77314.88507777402,7684.26787565,9.938924267843248
Asia,pakistan,Gambat,38,38,100.0,59244.742327260006,13552.953862125,22.876213702239266
Asia,pakistan,Ghakhar Mandi,20,20,100.0,118429.28579854,45697.35404233,38.58619406019702
Asia,pakistan,Ghaseet pura69 RB,289,289,100.0,546994.3488010031,87602.83752588398,16.0153094301444
Asia,pakistan,Ghāzi,28,28,100.0,51468.015074610004,635.815429345,1.2353603076071569
Asia,pakistan,Gilgit,47,47,100.0,61711.823249117006,0.0,0.0
Asia,pakistan,Gojra,244,244,100.0,318080.626189757,60847.75841314999,19.12966506072272
Asia,pakistan,Gujranwala,1786,1786,100.0,3483438.2392417574,1056236.9655005839,30.32167912730084
Asia,pakistan,Gujrat,442,442,100.0,824023.263461011,229044.862928611,27.795921921741755
Asia,pakistan,Gwadar,49,49,100.0,91830.81248494101,23473.801440425003,25.5620099672693
Asia,pakistan,Hafizabad,103,103,100.0,410581.687882406,139069.63029856703,33.87136699053118
Asia,pakistan,Haripur,203,203,100.0,464949.019010438,7464.3145654479995,1.6054049498447114
Asia,pakistan,Hasilpur,108,108,100.0,205558.46271892003,35391.474410963005,17.217230535216245
Asia,pakistan,Haveli Lakha,41,41,100.0,147852.644980335,51221.259987948004,34.64345192793855
Asia,pakistan,Havelian,20,20,100.0,85261.57272958601,9894.839720206,11.605274689910173
Asia,pakistan,Hub,62,62,100.0,95989.34200317798,0.0,0.0
Asia,pakistan,Hyderabad,1520,1520,100.0,2680250.46040753,1066515.0294461232,39.79161817899512
Asia,pakistan,Jacobabad,89,89,100.0,306008.36890670797,108006.719522769,35.29534826405246
Asia,pakistan,Jahanian,43,43,100.0,80557.57597285001,0.0,0.0
Asia,pakistan,Jalalpur Jattan,38,38,100.0,130167.47089173099,20762.24297391,15.950408217717735
Asia,pakistan,Jampur,35,35,100.0,137875.534035869,31872.819627945002,23.11709604668014
Asia,pakistan,Jand,19,19,100.0,63541.513323509,0.0,0.0
Asia,pakistan,Jaranwala,216,216,100.0,291336.866310706,124258.558183814,42.65116178303857
Asia,pakistan,Jehangira Dobandi,66,66,100.0,351890.264292593,27721.501900093,7.87788259951485
Asia,pakistan,Jhang,282,282,100.0,452048.97444522404,43123.857851418004,9.539642890317724
Asia,pakistan,Jhelum,204,204,100.0,435312.072602837,61188.801556745006,14.05630705137173
Asia,pakistan,Kabirwala,37,37,100.0,98161.34400174899,21123.252786240006,21.518911544104004
Asia,pakistan,Kahror Pakka,29,29,100.0,111140.39820534298,25449.076261860002,22.89813305764866
Asia,pakistan,Kahuta,22,22,100.0,93812.066135396,8991.06302019,9.58412216101656
Asia,pakistan,Kamalia,49,49,100.0,153710.33805788102,70302.42048630898,45.73695001557798
Asia,pakistan,Kamra,151,151,100.0,321361.1948389,4003.49100378,1.2457916724472506
Asia,pakistan,Kandhkot,57,57,100.0,155537.350411292,66946.114105232,43.04182495600216
Asia,pakistan,Kandiaro,33,33,100.0,68515.74296115701,23233.059292104997,33.90908174968824
Asia,pakistan,Karachi,16057,16057,100.0,20668765.915673513,5338277.718939268,25.827752565000274
Asia,pakistan,Kasur,99,99,100.0,573049.8872684289,153838.677055899,26.84559939261233
Asia,pakistan,Khairpur,140,140,100.0,228715.245872261,39214.52547632,17.145566893350683
Asia,pakistan,Khanewal,177,177,100.0,246183.59587639302,0.0,0.0
Asia,pakistan,Khanke Mod,23,23,100.0,79449.76676611601,17996.25290358,22.651108538250735
Asia,pakistan,Khanpur,80,80,100.0,251285.88554310898,57630.018870044005,22.934045318736125
Asia,pakistan,Kharian,65,65,100.0,222071.36312799397,12958.229561581,5.835164597117522
Asia,pakistan,Khushab,32,32,100.0,119859.97453572,48001.293622886005,40.04780896109813
Asia,pakistan,Khwazakhela,38,38,100.0,99254.10377185601,2242.316691403,2.259167738350804
Asia,pakistan,Kohat,181,181,100.0,364173.60002338205,24635.474525242003,6.764761235756865
Asia,pakistan,Kot Addu,33,33,100.0,111300.99790281299,20723.858353281,18.61965188432262
Asia,pakistan,Kot Najib Ullah,18,18,100.0,43072.663430478,0.0,0.0
Asia,pakistan,Kotli,31,31,100.0,153093.241191939,4322.554447031,2.8234783020967225
Asia,pakistan,Lahore,10160,10160,100.0,14471871.128385406,4058282.0158701595,28.04255220259782
Asia,pakistan,Lala Musa,41,41,100.0,214986.891373583,15448.919990854001,7.185982313688323
Asia,pakistan,Larkana,283,283,100.0,632279.0188478089,291754.955740507,46.14338718247634
Asia,pakistan,Layyah,137,137,100.0,150760.658325867,0.0,0.0
Asia,pakistan,Lodhran,49,49,100.0,152057.382450773,24456.183460267002,16.0835225926531
Asia,pakistan,Mailsi,19,19,100.0,136357.35084447102,34955.7511388,25.635399134932207
Asia,pakistan,Manawala,26,26,100.0,79054.881200817,17640.42428625,22.314149383691305
Asia,pakistan,Mandi Bahauddin,156,156,100.0,299358.96659369,46618.09925316,15.572641696225922
Asia,pakistan,Manga,23,23,100.0,152249.10244293403,7727.9320447499995,5.075847358539654
Asia,pakistan,Mangowal,32,32,100.0,87167.835569311,11362.6186238,13.035334133959397
Asia,pakistan,Mansehra,53,53,100.0,373719.839482164,7494.23903769,2.0053093911402224
Asia,pakistan,Mardan,401,401,100.0,1211613.0583557189,231581.604817865,19.1134952880208
Asia,pakistan,Mehar,62,62,100.0,143878.439829106,66672.599881974,46.33953493043536
Asia,pakistan,Mian Channu,135,135,100.0,173125.868649339,9259.128168463001,5.34820604263195
Asia,pakistan,Mirpur,72,72,100.0,90771.436401591,0.0,0.0
Asia,pakistan,Mithankot,17,17,100.0,40329.782255569,5052.73592177,12.528547488183586
Asia,pakistan,Mohla khurd,14,14,100.0,18258.06935634,0.0,0.0
Asia,pakistan,Moro,27,27,100.0,179328.24289515903,85740.86352668799,47.81224760943808
