Region,Country,City,Population,SizeClass
Asia,india,Kharagpur,759170.7316713261,Medium
Asia,india,Khargone,99322.53402606901,Small
Asia,india,Kharupetia,337174.212606,Small
Asia,india,Khatauli,147092.18454944398,Small
Asia,india,Khatgaon,70608.97052308501,Small
Asia,india,Khatīma,91964.108664792,Small
Asia,india,Khedbrahma,41660.90487733,Small
Asia,india,Khurja,325834.969086449,Small
Asia,india,Khushkhera,59481.461502743005,Small
Asia,india,Kichha,50135.53479519801,Small
Asia,india,Kinwat,71501.651332734,Small
Asia,india,Kiratpur,89546.47753417,Small
Asia,india,Kishanganj,195902.65471462,Small
Asia,india,Kishangarh,258056.23837248696,Small
Asia,india,Kochi,3734804.197305121,Large
Asia,india,Kodada,71042.72361963101,Small
Asia,india,Kodaikanal,64556.460229016004,Small
Asia,india,Kodinar,57022.790179448995,Small
Asia,india,Kodoli,68560.818094124,Small
Asia,india,Kodungallur,244855.21924711202,Small
Asia,india,Kolar,149812.50556509502,Small
Asia,india,Kolar Gold Fields,135188.18292421402,Small
Asia,india,Kolasib,50743.430057164995,Small
Asia,india,Kolhapur,811066.190671572,Medium
Asia,india,Kolkata,23858548.78192466,Megacity
Asia,india,Kollam,3226264.136075473,Large
Asia,india,Konch,75555.12083313,Small
Asia,india,Kondagaon,74743.87057391301,Small
Asia,india,Kopargaon,80612.353679865,Small
Asia,india,Koppala,134057.333634011,Small
Asia,india,Korba,349669.768287851,Small
Asia,india,Korutla,79745.737828295,Small
Asia,india,Kosi Kalan,113026.16577549202,Small
Asia,india,Kota,1184044.780513818,Large
Asia,india,Kotdwar,111121.834165828,Small
Asia,india,Kothagudem,148006.513521116,Small
Asia,india,Kotkapura,94481.93599931701,Small
Asia,india,Kotputli,111102.06071520099,Small
Asia,india,Kottarakara,120885.79533921301,Small
Asia,india,Kovilpatti,161615.923009096,Small
Asia,india,Kozhikode,4765862.041417237,Large
Asia,india,Krishnagiri,164460.04272686102,Small
Asia,india,Krishnanagar,854292.906837241,Medium
Asia,india,Krishnarajanagara,70361.672064251,Small
Asia,india,Kuchai Kot,623041.8461131098,Medium
Asia,india,Kuchaman,91775.894049301,Small
Asia,india,Kulpi,69351.469490108,Small
Asia,india,Kumbakonam,374293.375616363,Small
Asia,india,Kundla,94214.655703086,Small
Asia,india,Kuppam,35194.083113738,Small
Asia,india,Kurnool,474435.778177039,Small
Asia,india,Kurukshetra,321433.897991156,Small
Asia,india,Kushalanagara,72846.061758009,Small
Asia,india,Kushinagar,347214.35784671595,Small
Asia,india,LAMKA,162241.63587100696,Small
Asia,india,Ladnun,67182.49474357901,Small
Asia,india,Lakheri,55059.83241421,Small
Asia,india,Lakhimpur,380032.93487820803,Small
Asia,india,Lakhisarai,224629.32091720199,Small
Asia,india,Laksar,59451.315755202,Small
Asia,india,Lakshmeshvara,53052.405475848,Small
Asia,india,Lalganj,110552.22298570201,Small
Asia,india,Lalgola,146015.470137741,Small
Asia,india,Lalitpur,248957.84696760497,Small
Asia,india,Lalru,38174.204302094,Small
Asia,india,Latur,487758.472964075,Small
Asia,india,Lauiyah Nandangarh,243081.047939142,Small
Asia,india,Laxmangarh,58387.904409282,Small
Asia,india,Limbdi,64681.963045927994,Small
Asia,india,Lingasugur,67453.535049185,Small
Asia,india,Lohardaga,103450.35834660499,Small
Asia,india,Lonavala,100992.211717735,Small
Asia,india,Lucknow,4903016.74716177,Large
Asia,india,Ludhiana,2342363.277084383,Large
Asia,india,Lumding,142869.22749932902,Small
Asia,india,Macherla,74266.61364599301,Small
Asia,india,Machilipatnam,182168.67792548,Small
Asia,india,Madanapalle,183136.814740144,Small
Asia,india,Madhepura,161228.14130844397,Small
Asia,india,Madhubani,327354.840804553,Small
Asia,india,Madhugiri,55928.144442896,Small
Asia,india,Madhupur,99587.993315232,Small
Asia,india,Madurai,1954790.5511498502,Large
Asia,india,Mahabubabad,76140.490555364,Small
Asia,india,Mahasamund,86217.239256701,Small
Asia,india,Mahbubnagar,217697.635078836,Small
Asia,india,Mahendragarh,62553.046156067,Small
Asia,india,Mahesana,366898.363003984,Small
Asia,india,Mahoba,156920.30144490098,Small
Asia,india,Mahuva,163476.991960648,Small
Asia,india,Maihar,106770.138339485,Small
Asia,india,Mainpuri,314850.6660432879,Small
Asia,india,Majalgaon,105593.111509538,Small
Asia,india,Makhtal,43447.921862831005,Small
Asia,india,Makrana,194409.54900377,Small
Asia,india,Malapalli,58532.015916184006,Small
Asia,india,Malappuram,852268.774491945,Medium
Asia,india,Malda,125252.152266613,Small
Asia,india,Malegaon,552439.672331266,Medium
Asia,india,Malerkotla,155301.800361798,Small
Asia,india,Malkapur,129746.30328347698,Small
Asia,india,Malout,101927.810512062,Small
Asia,india,Malpura,58253.165042639994,Small
Asia,india,Maluru,67744.837648133,Small
Asia,india,Manachanallur,34938.296465701,Small
Asia,india,Manasa,36871.503520664,Small
Asia,india,Manawar,74226.9151907,Small
Asia,india,Mancherial,133428.696490739,Small
Asia,india,Mandapeta,95789.794978486,Small
Asia,india,Mandi Dabwali,69007.149455985,Small
Asia,india,Mandi Gobindgarh,173065.48205098603,Small
Asia,india,Mandideep,150889.412438275,Small
Asia,india,Mandla,135132.147275064,Small
Asia,india,Mandsaur,161518.813845262,Small
Asia,india,Mandvi,58814.608767757,Small
Asia,india,Mandya,191462.585753456,Small
Asia,india,Manendragarh,60436.168175074,Small
Asia,india,Mangalagiri,104813.182999276,Small
Asia,india,Mangaldoi,140405.155211487,Small
Asia,india,Mangaluru,982642.195574285,Medium
Asia,india,Mangrol,70636.667555444,Small
Asia,india,Mangrul Pir,68243.008244844,Small
Asia,india,Manjeri,571576.842394565,Medium
Asia,india,Manjeshwar,156073.593695273,Small
Asia,india,Mankachar,116969.403608861,Small
Asia,india,Manmad,72607.139604147,Small
Asia,india,Mannargudi,161664.31543646302,Small
Asia,india,Mannarkkad,103951.965000763,Small
Asia,india,Mansa,143816.617467697,Small
Asia,india,Mansa Nagar,269353.962372287,Small
Asia,india,Manvi,76323.009526377,Small
Asia,india,Margao,166946.793266945,Small
Asia,india,Marigaon,109669.78517769798,Small
Asia,india,Markapur,75277.312040776,Small
Asia,india,Masat,86807.79224565,Small
Asia,india,Masaurhi,122959.97992167101,Small
Asia,india,Maski,30397.099646435,Small
Asia,india,Matabhanga,95627.90199361,Small
Asia,india,Mathura,344967.637449024,Small
Asia,india,Mau,405109.558267044,Small
Asia,india,Mau Ranipur,109451.044814277,Small
Asia,india,Mawana,86329.35072183001,Small
Asia,india,Medak,72662.556947929,Small
Asia,india,Medininagar,231904.530242745,Small
Asia,india,Medinipur,177307.6354788,Small
Asia,india,Meerut,2177480.653510503,Large
Asia,india,Mehidpur,55738.698612292996,Small
Asia,india,Mehkar,94880.589130543,Small
Asia,india,Merta City,59548.360608582996,Small
Asia,india,Mettupalayam,78489.60431938201,Small
Asia,india,Mettur,138222.235940474,Small
Asia,india,Mirganj,218120.86662024804,Small
Asia,india,Miryalaguda,148544.53140682098,Small
Asia,india,Mirzapur,582519.974416231,Medium
Asia,india,Mithapur,66496.341113293,Small
Asia,india,Modasa,117280.82749366999,Small
Asia,india,Modinagar,371066.43933603,Small
Asia,india,Moga,189315.305738632,Small
Asia,india,Mohania,85770.92332825101,Small
Asia,india,Mokama,178876.59353383598,Small
Asia,india,Mokokchung,59727.18411347801,Small
Asia,india,Moradabad,1509242.2278255788,Large
Asia,india,Moran,58138.708231984005,Small
Asia,india,Morbi,226434.88578640495,Small
Asia,india,Morena,363065.282566203,Small
Asia,india,Morshi,78823.233614041,Small
Asia,india,Motihari,318878.26499817095,Small
Asia,india,Mubarakpur,119816.842204841,Small
Asia,india,Muddebihala,53560.763491479,Small
Asia,india,Mudhol,52827.96858129,Small
Asia,india,Muhammadabad,256492.313953929,Small
Asia,india,Mukandgarh,30612.877434326,Small
Asia,india,Mukkudu,79662.09994152602,Small
Asia,india,Mumbai,24357086.23083449,Megacity
Asia,india,Mundaragi,37692.121816826,Small
Asia,india,Mundra,50153.913878700005,Small
Asia,india,Mungeli,59078.626600445,Small
Asia,india,Munger,382088.365321607,Small
Asia,india,Murshidabad,62350.00059559,Small
Asia,india,Murtijapur,86548.796242907,Small
Asia,india,Musiri,100113.317657329,Small
Asia,india,Muvattupuzha,204717.680101566,Small
Asia,india,Muzaffarnagar,878075.2141335041,Medium
Asia,india,Muzaffarpur,1301664.270706913,Large
Asia,india,Mysuru,1268517.89855817,Large
Asia,india,N/A,2444975.02183938,Large
Asia,india,Nabadwip,89139.65033960201,Small
Asia,india,Nabha,133963.712990067,Small
Asia,india,Nadiad,376572.98345847405,Small
Asia,india,Nagaon,346522.56236667,Small
Asia,india,Nagapattinam,264547.490089499,Small
Asia,india,Nagari,80675.53272089601,Small
Asia,india,Nagarkurnool,41541.185362927004,Small
Asia,india,Nagaur,182977.70565453,Small
Asia,india,Nagda,139197.292843965,Small
Asia,india,Nagercoil,423467.63801981404,Small
Asia,india,Nagina,76210.741386926,Small
Asia,india,Nagpur,3335354.015086598,Large
Asia,india,Najibabad,268785.826705717,Small
Asia,india,Nalbari,146084.533376825,Small
Asia,india,Nalgonda,181093.55060457904,Small
Asia,india,Namakkal,186994.417864117,Small
Asia,india,Nanded-Waghala,724452.87980493,Medium
Asia,india,Nandurbar,191531.40448911602,Small
Asia,india,Nandyal,244227.879844354,Small
Asia,india,Nanjanagudu,114421.16219951602,Small
Asia,india,Nanpara,72261.83256044,Small
Asia,india,Naraingarh,47971.955170832,Small
Asia,india,Narasapuram,131859.86117283502,Small
Asia,india,Narasaraopet,162603.831459079,Small
Asia,india,Narayanapet,69862.79990305801,Small
Asia,india,Narayangaon,27989.630316521,Small
Asia,india,Nargund,48567.538834729996,Small
Asia,india,Narnaul,123241.69881702,Small
Asia,india,Narsampet,53814.468392483,Small
Asia,india,Narsinghpur,141368.53367787,Small
Asia,india,Narsipatnam,77279.306929196,Small
Asia,india,Narwana,94830.762032884,Small
Asia,india,Nashik,1937159.065718382,Large
Asia,india,Nathdwara,60055.849041026,Small
Asia,india,Naugachia,164103.59547270098,Small
Asia,india,Navapur,65288.275676745,Small
Asia,india,Navsari,398360.76618243504,Small
Asia,india,Nawa,24706.53101729,Small
Asia,india,Nawabganj,94126.18504598999,Small
Asia,india,Nawada,271169.590206968,Small
Asia,india,Nawalgarh,84500.517953394,Small
Asia,india,Nazira,72325.946672233,Small
Asia,india,Neeleshwaram,409968.786842204,Small
Asia,india,Neem Ka Thana,92447.515415623,Small
Asia,india,Neemrana,55271.087202168004,Small
Asia,india,Neemuch,127152.910394934,Small
Asia,india,Nellore,643320.126035913,Medium
Asia,india,Neyveli,111367.82294329102,Small
Asia,india,Nibua Raiganj,180435.657047388,Small
Asia,india,Nidadavolu,62150.415640348,Small
Asia,india,Nilanga,69825.18935906,Small
Asia,india,Nimbahera,70575.1261912,Small
Asia,india,Nippani,63584.295980865994,Small
Asia,india,Nirmal,116326.117338668,Small
Asia,india,Niwai,82691.531745629,Small
Asia,india,Nizamabad,424790.00089720497,Small
Asia,india,Nokha,88355.797212157,Small
Asia,india,North Lakhimpur,136475.369848303,Small
Asia,india,Notun Digha,231214.430317348,Small
Asia,india,Nowgaon,64219.53335250101,Small
Asia,india,Nuzvid,76179.98010366202,Small
Asia,india,Obra,241752.666929104,Small
Asia,india,Omalur,32949.183940873,Small
Asia,india,Ongole,244577.620414843,Small
Asia,india,Orai,295958.28897428,Small
Asia,india,Osmanabad,219651.25377059303,Small
Asia,india,Pachora,123048.87973738002,Small
Asia,india,Padi Meena,149496.383215558,Small
Asia,india,Padmanabhapuram,264885.937333286,Small
Asia,india,Padrauna,181576.977271194,Small
Asia,india,Paithan,58290.021118642995,Small
Asia,india,Palacode,38472.389428771,Small
Asia,india,Palakkad,373436.162035431,Small
Asia,india,Palakollu,132573.690427072,Small
Asia,india,Palani,106377.37761855799,Small
Asia,india,Palanpur,210289.332034149,Small
Asia,india,Palghar,118580.336301706,Small
Asia,india,Pali,260290.74916518503,Small
Asia,india,Palitana,108159.86982226398,Small
Asia,india,Palladam,71629.06438363799,Small
Asia,india,Palwal,252174.11045078505,Small
Asia,india,Palwancha,117776.60526894599,Small
Asia,india,Pampore,212442.392395979,Small
Asia,india,Panaji,254513.47030439,Small
Asia,india,Pandharkawada,56756.502785118,Small
Asia,india,Pandharpur,127684.161634197,Small
Asia,india,Pandhurna,80707.26100196899,Small
Asia,india,Pandua,103744.49169051,Small
Asia,india,Panipat,720941.81031926,Medium
Asia,india,Panna,101573.926449185,Small
Asia,india,Panruti,114747.75274218898,Small
Asia,india,Panskura,120086.05913214601,Small
Asia,india,Paonta Sahib,46903.79082890599,Small
Asia,india,Paratas,95557.854624663,Small
Asia,india,Parbatsar,41863.535496236,Small
Asia,india,Parbhani,426062.35730848997,Small
Asia,india,Parli,175556.95170146602,Small
Asia,india,Parola,44186.202500137006,Small
Asia,india,Partapur,45613.376479996,Small
Asia,india,Parvathipuram,87815.173418154,Small
Asia,india,Patan,207185.49868732895,Small
Asia,india,Pathanamthitta,58804.160259557,Small
Asia,india,Pathankot,250825.001360541,Small
Asia,india,Patiala,676046.069893104,Medium
Asia,india,Patna,3118141.756187065,Large
Asia,india,Patran,62149.49563296801,Small
Asia,india,Pattambi,113957.15588243701,Small
Asia,india,Payyanur,332374.69683715596,Small
Asia,india,Peddapalli,59911.014951105004,Small
Asia,india,Peddapuram,74901.61319387998,Small
Asia,india,Pehowa,82108.44019184502,Small
Asia,india,Pen,61254.124315004,Small
Asia,india,Perambalur,81632.51099960998,Small
Asia,india,Perinthalmanna,220350.26781290103,Small
Asia,india,Pernampattu,98113.831003859,Small
Asia,india,Perundurai,37470.169522821,Small
Asia,india,Petlad,96997.36829096,Small
Asia,india,Phagwara,160152.42186734802,Small
Asia,india,Phalodi,118456.457388151,Small
Asia,india,Phaltan,81718.22773287902,Small
Asia,india,Phulbani,57790.892232385,Small
Asia,india,Phulera,43041.207474623,Small
Asia,india,Piduguralla,94890.234830255,Small
Asia,india,Pilani,92832.318063897,Small
Asia,india,Pileru,45348.782804252,Small
Asia,india,Pilibhit,326807.512080439,Small
Asia,india,Pilol,49548.909594485995,Small
Asia,india,Pimpalgaon Basvant,55934.581819588,Small
Asia,india,Pindwara,50763.71248106,Small
Asia,india,Piparcity,38953.37885496,Small
Asia,india,Pipariya,108231.025815371,Small
Asia,india,Piprakothi,80656.769481367,Small
Asia,india,Pithampur,129042.51086274802,Small
Asia,india,Pithapuram,94773.840029467,Small
Asia,india,Pokaran,53350.161362494,Small
Asia,india,Pollachi,217112.889237096,Small
Asia,india,Polur,63604.646607789015,Small
Asia,india,Ponda,76338.10943760199,Small
Asia,india,Ponnur,80885.78539682299,Small
Asia,india,Porbandar,233872.02127026703,Small
Asia,india,Port Blair,182153.671459102,Small
Asia,india,Pratapgarh,360651.175649867,Small
Asia,india,Prayagraj,2283528.981978435,Large
Asia,india,Proddatur,238144.17487865296,Small
Asia,india,Puducherry,1084468.2848086231,Large
Asia,india,Pudukadai,143679.143024332,Small
Asia,india,Pukhrayan,109311.52040528398,Small
Asia,india,Pulgaon,50069.857265339,Small
Asia,india,Pulivendula,62391.27284707,Small
Asia,india,Pulwama,68460.298710951,Small
Asia,india,Pune,6841492.9599744165,Very large
Asia,india,Punganuru,54489.905050441,Small
Asia,india,Punhana,54760.755423994,Small
Asia,india,Pupri,77868.29356238901,Small
Asia,india,Puranpur,140225.407006097,Small
Asia,india,Puri,326321.217571854,Small
Asia,india,Purna,51736.567478114,Small
Asia,india,Purnea,101148.365731715,Small
Asia,india,Purnia,313178.217880222,Small
Asia,india,Puruliya,321316.51169662306,Small
Asia,india,Pusad,195647.292669928,Small
Asia,india,Puttur,91791.50502019002,Small
Asia,india,Rabakavi Banahatti,72798.560871261,Small
Asia,india,Radhanpur,66518.87077215599,Small
Asia,india,Rae Bareli,425026.818480779,Small
Asia,india,Rafiganj,163610.17368860598,Small
Asia,india,Rahuri,28058.111887198997,Small
Asia,india,Raichur,307472.930488702,Small
Asia,india,Raiganj,339733.890582802,Small
Asia,india,Raigarh,248250.03725260904,Small
Asia,india,Raipur,1538556.218382069,Large
Asia,india,Rajam,79052.195031997,Small
Asia,india,Rajamahendravaram,564216.13013333,Medium
Asia,india,Rajapalaiyam,250297.298889507,Small
Asia,india,Rajgarh,155936.89764869201,Small
Asia,india,Rajgir,98681.26907101399,Small
Asia,india,Rajim,144085.24714040902,Small
Asia,india,Rajkot,1533713.0452113259,Large
Asia,india,Rajnandgaon,220363.608402971,Small
Asia,india,Rajpura,176484.639338363,Small
Asia,india,Rajsamand,121718.848622176,Small
Asia,india,Rajula,61217.533421582,Small
Asia,india,Ramachandrapuram,78842.455694841,Small
Asia,india,Ramagundam,222485.39095826502,Small
Asia,india,Raman Mandi,81890.35588798298,Small
Asia,india,Ramanagara,98364.54276236099,Small
Asia,india,Ramanathapuram,131927.352623799,Small
Asia,india,Ramgarh,173612.32178277997,Small
Asia,india,Rampur,519068.16352069395,Medium
Asia,india,Rampur Hat,107240.243016713,Small
Asia,india,Ranaghat,150880.300455704,Small
Asia,india,Ranchi,1676605.22333174,Large
Asia,india,Ranebennur,120928.93099084498,Small
Asia,india,Raniganj,215359.245336106,Small
Asia,india,Ranipettai,302766.46846035,Small
Asia,india,Ranjangoan,220492.259328279,Small
Asia,india,Rasipuram,68958.249900062,Small
Asia,india,Rasra,89253.75501678101,Small
Asia,india,Ratangarh,88893.86038660999,Small
Asia,india,Rath,111991.67354313399,Small
Asia,india,Ratlam,333879.17794210505,Small
Asia,india,Ratnagiri,210946.80622628,Small
Asia,india,Raver,83232.097739383,Small
Asia,india,Ravulapalem,54372.586050987,Small
Asia,india,Rawatbhata,55867.591448736996,Small
Asia,india,Rayachoti,108942.56325974499,Small
Asia,india,Rayadurg,63985.737125739994,Small
Asia,india,Rayagada,142390.65166204702,Small
Asia,india,Renukut,117397.35913362399,Small
Asia,india,Renwal,47126.55197362601,Small
Asia,india,Repalle,72313.050090919,Small
Asia,india,"Rewa, Madhya Pradesh",321118.08432451996,Small
Asia,india,Rewari,183769.51334556102,Small
Asia,india,Rishikesh,301114.51195115503,Small
Asia,india,Risod,69868.946291906,Small
Asia,india,Robertsganj,144924.559788702,Small
Asia,india,Roha,62282.74322018099,Small
Asia,india,Rohtak,510075.4461532141,Medium
Asia,india,Roorkee,465854.507610068,Small
Asia,india,Rourkela,779034.339247779,Medium
Asia,india,Rudauli,93352.301337567,Small
Asia,india,Rudrapur,327786.540528239,Small
Asia,india,Runkata,69294.123359866,Small
Asia,india,Rupnagar,78969.186746741,Small
Asia,india,Rusera,74678.94870888001,Small
Asia,india,Rāmnagar,40594.713371437,Small
Asia,india,Sadabad,81678.13542899999,Small
Asia,india,Sadasivpet,46703.098029321,Small
Asia,india,Sagar,578656.864390207,Medium
Asia,india,Sagara,69799.312018316,Small
Asia,india,Sagwara,69520.207044421,Small
Asia,india,Saharanpur,1242489.860196351,Large
Asia,india,Saharsa,381805.91810334,Small
Asia,india,Sahibganj,120542.979387193,Small
Asia,india,Sailu,77406.31667044,Small
Asia,india,Sakoli,41399.821744419,Small
Asia,india,Sakri,49297.414273075,Small
Asia,india,Salem,1323390.436667556,Large
Asia,india,Salhapur,90101.179102163,Small
Asia,india,Samana,95949.47173798502,Small
Asia,india,Samarlakota,110178.726905064,Small
Asia,india,Samastipur,371965.919744623,Small
Asia,india,Sambalpur,236486.780471085,Small
Asia,india,Sambhal,426359.85636347195,Small
Asia,india,Sambhar,28455.752387299,Small
Asia,india,Sanawad,62877.237837304,Small
Asia,india,Sanchore,72673.634654789,Small
Asia,india,Sandila,115692.826685955,Small
Asia,india,Sangamner,119468.48011823697,Small
Asia,india,Sangareddy,109803.94954643698,Small
Asia,india,Sangli,709411.71291415,Medium
Asia,india,Sangole,35842.112520274,Small
Asia,india,Sangrur,133597.548553064,Small
Asia,india,Sankarankovil,71349.230266508,Small
Asia,india,Sankari,37252.423452307,Small
Asia,india,Sansarpur,174681.290599634,Small
Asia,india,Santaldih,29273.171188679,Small
Asia,india,Saoner,49249.566940964,Small
Asia,india,Sardarshahar,71020.883841746,Small
Asia,india,Sardhana,84631.07999506599,Small
Asia,india,Sarwar,25552.47661569,Small
Asia,india,Sasaram,324090.81370892905,Small
Asia,india,Satana,45329.75628504901,Small
Asia,india,Satara,343143.924443541,Small
Asia,india,Sathupally,50461.226300944,Small
Asia,india,Satna,491322.57326207304,Small
Asia,india,Sattenapalle,74138.055377997,Small
Asia,india,Sattur,77556.662233195,Small
Asia,india,Satyamangalam,52355.06171336999,Small
Asia,india,Saundatti,59344.047055378,Small
Asia,india,Sawai Madhopur,230387.23063987299,Small
Asia,india,Sehore,158154.100299326,Small
Asia,india,Sela Kui,55236.11892481899,Small
Asia,india,Senapati,107558.404879806,Small
Asia,india,Sendhwa,148132.17941880002,Small
Asia,india,Seohara,146575.38004207,Small
Asia,india,Shadnagar,55509.460761589005,Small
Asia,india,Shahabad,74700.08689066001,Small
Asia,india,Shahabad Markanda,47191.79128876099,Small
Asia,india,Shahada,173411.16709117498,Small
Asia,india,Shahapura,85153.58525390699,Small
Asia,india,Shahdol,109970.335636526,Small
Asia,india,Shahganj,106724.73370618302,Small
Asia,india,Shahjahanpur,626718.945091006,Medium
Asia,india,Shahpura,50158.43690318301,Small
Asia,india,Shaikhpura,124209.70542361202,Small
Asia,india,Shajapur,79407.98457387999,Small
Asia,india,Shamirpet,48143.65713850399,Small
Asia,india,Shamli,202124.848146649,Small
Asia,india,Shamsabad,63030.59653055,Small
Asia,india,Shantipur,155825.06258173604,Small
Asia,india,Shapar - Veraval,69441.37501521,Small
Asia,india,Shegaon,95887.509999794,Small
Asia,india,Shencottai,70898.189472754,Small
Asia,india,Sheopur,106272.660685378,Small
Asia,india,Sherkot,119877.26226355002,Small
Asia,india,Shevgaon,54583.783784192005,Small
Asia,india,Shiggaon,41698.603543755,Small
Asia,india,Shihi Village,102575.032590269,Small
Asia,india,Shikarpur,66759.230069804,Small
Asia,india,Shikohabad,234064.24999863602,Small
Asia,india,Shillong,533155.5330923051,Medium
Asia,india,Shirdi,71739.423003691,Small
Asia,india,Shirpur,150713.407610401,Small
Asia,india,Shivamogga,377031.779548069,Small
Asia,india,Shivpuri,230805.699099054,Small
Asia,india,Shoranur,228805.51486640697,Small
Asia,india,Shorapur,102785.826045893,Small
Asia,india,Shrirampur,108451.71921539401,Small
Asia,india,Siddhapur,71203.65628797401,Small
Asia,india,Siddipet,130208.29328619999,Small
Asia,india,Sikandarabad,237115.04680528498,Small
Asia,india,Sikandra Rao,93557.85322539,Small
Asia,india,Sikar,308363.609458123,Small
Asia,india,Silchar,530462.9603173321,Medium
Asia,india,Siliguri,523370.8488617339,Medium
Asia,india,Sillod,88959.13611132,Small
Asia,india,Silvassa,372534.120091508,Small
Asia,india,Sindhanur,115579.24088549502,Small
Asia,india,Sindri,35043.652668644005,Small
Asia,india,Singhana,50044.824132967995,Small
Asia,india,Sinnar,103425.96156116901,Small
Asia,india,Sirohi,57587.311083092,Small
Asia,india,Sironj,87607.47308079999,Small
Asia,india,Sirsa,288008.968502608,Small
Asia,india,Sirsi,94184.58349448201,Small
Asia,india,Sirsilla,110664.182110992,Small
Asia,india,Siruguppa,105126.942160695,Small
Asia,india,Sitamarhi,487986.457632671,Small
Asia,india,Sitapur,359231.71376259,Small
Asia,india,Sitarganj,58558.251540966,Small
Asia,india,Sithana,86893.239988288,Small
Asia,india,Siuri,470536.68410131,Small
Asia,india,Sivakasi,255218.682963425,Small
Asia,india,Sivani,164968.71801653897,Small
Asia,india,Siwan,259021.363992941,Small
Asia,india,Siwana,37799.526413807995,Small
Asia,india,Sohna,93236.82735359001,Small
Asia,india,Sojat,37992.829310579,Small
Asia,india,Solapur,1106674.128123543,Large
Asia,india,Sonamukhi,48440.368018927,Small
Asia,india,Sonari,48508.21126688301,Small
Asia,india,Songadh,51842.016863651,Small
Asia,india,Sopore,88939.375299192,Small
Asia,india,Sri Dungargarh,51832.696313083004,Small
Asia,india,Sri Ganganagar,293358.13932948594,Small
Asia,india,Sri Kalahasti,91458.02098698297,Small
Asia,india,Sri Muktsar Sahib,169124.551585495,Small
Asia,india,Srikakulam,197278.007887026,Small
Asia,india,Srinagar,1328088.2570951178,Large
Asia,india,Srivilliputtur,91749.819985875,Small
Asia,india,Sujangarh,116816.38730183001,Small
Asia,india,Sujapur,65478.813639656,Small
Asia,india,Suket,110796.51125265399,Small
Asia,india,Sultanganj,122779.28926553999,Small
Asia,india,Sultanpur,402426.615573236,Small
Asia,india,Sumerpur,78976.89335065702,Small
Asia,india,Sunam,94056.80112882503,Small
Asia,india,Sundargarh,75534.68607625701,Small
Asia,india,Supaul,171398.24405425505,Small
Asia,india,Surajpur,52958.146317236,Small
Asia,india,Surat,6993761.732554603,Very large
Asia,india,Surendranagar,303397.377309466,Small
Asia,india,Sursand,108619.74102536801,Small
Asia,india,Suryapet,137512.73852691503,Small
Asia,india,Tadepallegudem,140794.242003061,Small
Asia,india,Tadipatri,114783.097752522,Small
Asia,india,Talcher,79875.19565240399,Small
Asia,india,Talegaon,94817.057778487,Small
Asia,india,Taliparamba,164542.40741239503,Small
Asia,india,Tamluk,1508909.1047673896,Large
Asia,india,Tanda,297987.087419456,Small
Asia,india,Tanduru,120721.171450051,Small
Asia,india,Tanuku,123991.111519562,Small
Asia,india,Tarn Taran Sahib,110527.638818913,Small
Asia,india,Tenali,219129.49957677303,Small
Asia,india,Tengar,47512.246233637,Small
Asia,india,Tenkasi,100033.68492895401,Small
Asia,india,Tezpur,379077.857831115,Small
Asia,india,Thakurdwara,323637.89360462,Small
Asia,india,Thalassery,1020360.696649699,Large
Asia,india,Than,80146.78462672999,Small
Asia,india,Thana Bhawan,75145.592870259,Small
Asia,india,Thanjavur,391459.83946039004,Small
Asia,india,Theni,170853.58442474197,Small
Asia,india,Thiruvallur,220879.18761612297,Small
Asia,india,Thiruvananthapuram,3224218.376639133,Large
Asia,india,Thiruvarur,121807.51240022399,Small
Asia,india,Thoothukudi,332467.65558658505,Small
Asia,india,Thoubal,124080.09554086099,Small
Asia,india,Thrissur,1361062.45308761,Large
Asia,india,Thuraiyur,66421.543983489,Small
Asia,india,Tikamgarh,138180.933775,Small
Asia,india,Tilhar,109270.184832051,Small
Asia,india,Tindivanam,122356.27568994799,Small
Asia,india,Tinsukia,192145.840127714,Small
Asia,india,Tipaturu,68176.82224686901,Small
Asia,india,Tiruchchendur,44855.777126034,Small
Asia,india,Tiruchengodu,166979.51536912197,Small
Asia,india,Tiruchirappalli,1360043.605100262,Large
Asia,india,Tirukkovilur,108983.182155119,Small
Asia,india,Tirumakudalu Narasipura,34883.518369467,Small
Asia,india,Tirunelveli,275932.646244069,Small
Asia,india,Tirupati,476596.10951310303,Small
Asia,india,Tiruppur,1133032.283328006,Large
Asia,india,Tiruttani,89066.569188575,Small
Asia,india,Tiruvannamalai,315794.63138476806,Small
Asia,india,Tiruvethipuram,101436.76406773,Small
Asia,india,Tiruvuru,49250.36600537299,Small
Asia,india,Titlagarh,69962.605022292,Small
Asia,india,Tohana,83310.395535698,Small
Asia,india,Tonk,213982.988038074,Small
Asia,india,Toranagallu,151217.67281343899,Small
Asia,india,Triprayar,320147.069292979,Small
Asia,india,Tufanganj,118478.92519532901,Small
Asia,india,Tumakuru,367484.563823041,Small
Asia,india,Tuni,131230.548366754,Small
Asia,india,Tura,88859.721040209,Small
Asia,india,Udaipur,918537.883687252,Medium
Asia,india,Udgir,193335.95149259298,Small
Asia,india,Udhagamandalam,93076.29484607301,Small
Asia,india,Udhampur,203963.58658565202,Small
Asia,india,Udumalaippettai,129428.68193240599,Small
Asia,india,Udupi,298313.18690898095,Small
