Region,Country,City,CitySizeClass,TotalPop,DeprivedPop,PctDeprived
Africa,mozambique,Mocímboa da Praia,Small,56950.317623416,0.0,0.0
Africa,mozambique,Moma,Small,50931.747463053005,3850.548850424,7.560213505765283
Africa,mozambique,Montepuez,Small,86757.95319919301,0.0,0.0
Africa,mozambique,N/A,Small,254857.64367967797,47929.058339251,18.80620790777279
Africa,mozambique,Nacala,Small,234107.96865796007,133533.051763259,57.03908864305062
Africa,mozambique,Namacurra,Small,45363.782166116995,0.0,0.0
Africa,mozambique,Nampula,Medium,711305.3650853462,433770.5299771081,60.98232225832601
Africa,mozambique,Quelimane,Small,438473.270122302,258321.170513363,58.91377835673091
Africa,mozambique,Tete,Small,250891.04653335304,145688.55147258402,58.06845381117115
Africa,mozambique,Xai-Xai,Small,152184.949671552,6553.688704759999,4.30639739271477
Africa,namibia,Windhoek,Small,405575.736074747,240510.651151803,59.301045343471245
Asia,myanmar,Aunglan,Small,78979.180849753,0.0,0.0
Asia,myanmar,Aungpan,Small,100115.81581330801,11252.12144567,11.239104785054648
Asia,myanmar,Bago,Small,386670.205083978,8212.177084407,2.123819465899489
Asia,myanmar,Bhamo,Small,106930.76568277602,0.0,0.0
Asia,myanmar,Chauk,Small,68324.857574405,0.0,0.0
Asia,myanmar,Dagon Seikkan,Small,134685.697284182,3538.6663643379998,2.6273512597789357
Asia,myanmar,Dawei,Small,92332.599621477,0.0,0.0
Asia,myanmar,Hinthada,Small,209242.38269897102,18607.461161845997,8.892778280304634
Asia,myanmar,Hopong,Small,82604.867127823,1457.6088995129999,1.764555709843939
Asia,myanmar,Hpa-An,Small,275014.392226845,29178.191472586004,10.60969618219778
Asia,myanmar,Hsipaw,Small,75124.393420212,3135.868026558,4.1742340720375175
Asia,myanmar,Katha,Small,62128.406201759004,0.0,0.0
Asia,myanmar,Kawthaung,Small,97900.507035324,10631.896582655,10.859899406668903
Asia,myanmar,Kengtung,Small,144845.222175508,1606.2336487950001,1.1089310539002366
Asia,myanmar,Kutkai,Small,83300.143984655,7605.502320541,9.130239104919236
Asia,myanmar,Kyaiklat,Small,122400.64942610501,3753.2191751,3.066339265925113
Asia,myanmar,Kyaukme,Small,103460.119722678,0.0,0.0
Asia,myanmar,Kyaukpadaung,Small,71803.28955605399,0.0,0.0
Asia,myanmar,Lashio,Small,319023.047041725,901.240212594,0.28250003281929875
Asia,myanmar,Laukkaing,Small,66847.131233607,2056.200450557,3.075974110798127
Asia,myanmar,Lawksawk,Small,65422.716456313006,1492.1049382739998,2.280713824028348
