ID_HDC_G0,UC_NM_MN,UC_NM_LST,CTR_MN_NM,REG1_GHSL,REG2_GHSL,ID_SEG,POP_SEG,AREAHA_SEG,ROAD_SEG,PAR_N_SEG,PARU_N_SEG,PARU_P_SEG,PARU_A_SEG,PAR_CV_SEG,PAR_A_U,B_AREA_SEG,B_AVG_SEG,B_CV_SEG,POP25_U,SIZE_U,i5_par_area,i5_par_area_rel_U,i5_ref_U,i5_par_area_rel_P,i5_ref_P,i5_par_area_rel_C,i5_ref_C,i9_roads_par,i9_roads_par_rel_U,i9_ref_U,i9_roads_par_rel_P,i9_ref_P,i9_roads_par_rel_C,i9_ref_C,SES_3CAT_U,SES_2CAT_U,SES_3CAT_P,SES_2CAT_P,SES_3CAT_C,SES_2CAT_C,i1_pop_area,i2_pop_par,i3_pop_paru,i4_pop_roads,i6_paru_area,i7_roads_area,i8_paru_par,i10_roads_paru,slum_fraction,slum_label,slum_label1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1870,527.411937046,2.4398,881.3250457187564,105.0,54.0,0.514285714285714,173.82161451951478,0.5433,291.4489313716269,9322.8,88.8,1.1165,3294899.462836777,3,232.36190476190475,0.52,0.573,0.411,0.495,0.411,0.496,8.393571863988157,0.312,0.38,0.236,0.31,0.261,0.323,2.0,1.0,2.0,1.0,2.0,1.0,216.1701520804984,5.022970829009524,9.766887723074076,0.5984306693745145,451.8148148148149,361.2283981140899,0.5142857142857142,16.32083417997697,0.42338709677419356,0.0,1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1871,852.654212077,3.25564,1445.734368091486,92.0,25.0,0.271739130434783,289.57292921623946,0.4224,291.4489313716269,13279.9,144.3,1.1135,3294899.462836777,3,353.8739130434783,0.582,0.573,0.459,0.495,0.459,0.496,15.714504000994411,0.44,0.38,0.326,0.31,0.339,0.323,0.0,0.0,1.0,0.0,1.0,0.0,261.9006438294775,9.267980566054348,34.10616848308,0.5897723889642251,1302.256,444.07071054892,0.2717391304347826,57.82937472365944,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1872,874.779970963,5.08582,1554.645786570249,212.0,100.0,0.471698113207547,199.8093904776141,0.5665,291.4489313716269,14732.8,69.5,0.8477,3294899.462836777,3,239.8971698113208,0.525,0.573,0.415,0.495,0.415,0.496,7.3332348423124945,0.281,0.38,0.215,0.31,0.244,0.323,2.0,1.0,2.0,1.0,2.0,1.0,172.00372230299146,4.12632061775,8.74779970963,0.5626876414677574,508.582,305.6824241853327,0.4716981132075472,15.54645786570249,0.699047619047619,1.0,1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1873,571.728505836,2.69226,1029.7532022298,73.0,25.0,0.342465753424658,248.371221690021,0.4249,291.4489313716269,9968.6,136.6,0.9,3294899.462836777,3,368.80273972602737,0.588,0.573,0.464,0.495,0.464,0.496,14.106208249723288,0.419,0.38,0.311,0.31,0.325,0.323,0.0,0.0,1.0,0.0,1.0,0.0,212.36006397450467,7.831897340219178,22.86914023344,0.5552092526617002,1076.904,382.4865363039974,0.3424657534246575,41.190128089192,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1874,1003.8230909,2.36781,1061.041676417004,72.0,20.0,0.277777777777778,279.16233683047034,0.4643,291.4489313716269,8585.9,119.2,1.0093,3294899.462836777,3,328.8625,0.572,0.573,0.451,0.495,0.451,0.496,14.736689950236167,0.427,0.38,0.318,0.31,0.331,0.323,1.0,0.0,1.0,0.0,1.0,0.0,423.9457941726743,13.941987373611113,50.191154545,0.9460731969452664,1183.905,448.1109871218569,0.2777777777777778,53.0520838208502,0.02857142857142857,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1875,511.258065944,2.32343,1027.678980447144,85.0,31.0,0.364705882352941,247.00014767287183,0.4684,291.4489313716269,9393.3,110.5,1.0784,3294899.462836777,3,273.34470588235297,0.545,0.573,0.43,0.495,0.43,0.496,12.09034094643699,0.388,0.38,0.29,0.31,0.306,0.323,1.0,0.0,2.0,1.0,2.0,1.0,220.0445315520588,6.014800775811765,16.492195675612905,0.4974881024826946,749.4935483870968,442.3111436312452,0.3647058823529411,33.150934853133684,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1876,430.00744673,2.92717,996.1822196151172,64.0,23.0,0.359375,247.83324724194387,0.6016,291.4489313716269,11708.5,182.9,1.1657,3294899.462836777,3,457.3703125,0.616,0.573,0.486,0.495,0.486,0.496,15.565347181486208,0.438,0.38,0.325,0.31,0.338,0.323,0.0,0.0,1.0,0.0,1.0,0.0,146.9021091122142,6.71886635515625,18.69597594478261,0.4316554122960925,1272.682608695652,340.3226391412584,0.359375,43.31227041804858,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1877,832.435401954,2.99777,1165.332873755595,91.0,24.0,0.263736263736264,218.0334192228576,0.781,291.4489313716269,13374.2,147.0,1.8362,3294899.462836777,3,329.42527472527473,0.573,0.573,0.451,0.495,0.451,0.496,12.80585575555599,0.4,0.38,0.298,0.31,0.313,0.323,1.0,0.0,2.0,1.0,2.0,1.0,277.6848797452773,9.147641779714286,34.68480841475,0.7143327204623136,1249.0708333333334,388.73324963409306,0.2637362637362637,48.55553640648313,0.842443729903537,1.0,1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1878,895.883717888,37.3898,5600.112502508388,496.0,276.0,0.556451612903226,325.65148472259784,1.3564,291.4489313716269,67505.2,136.1,3.9202,3294899.462836777,3,753.8266129032259,0.677,0.573,0.533,0.495,0.533,0.496,11.290549400218524,0.375,0.38,0.28,0.31,0.298,0.323,1.0,0.0,1.0,0.0,1.0,0.0,23.960644825273203,1.8062171731612904,3.245955499594203,0.1599760214614828,1354.7028985507247,149.77647653928045,0.5564516129032258,20.290262690247783,0.06306539157405014,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1879,4263.90883832,16.754,5519.26101362009,475.0,182.0,0.383157894736842,257.9492716696667,0.6274,291.4489313716269,61766.1,130.0,1.149,3294899.462836777,3,352.71578947368425,0.582,0.573,0.459,0.495,0.459,0.496,11.619496870779138,0.38,0.38,0.284,0.31,0.301,0.323,1.0,0.0,2.0,1.0,2.0,1.0,254.50094534558903,8.976650185936842,23.428070540219775,0.7725506780342133,920.5494505494504,329.4294504966032,0.3831578947368421,30.32560996494555,0.005777007510109763,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1880,4729.30159862,13.2781,2491.747258593711,638.0,461.0,0.722570532915361,169.9436282475751,0.5082,291.4489313716269,59198.3,92.8,1.2746,3294899.462836777,3,208.1206896551724,0.501,0.573,0.396,0.495,0.396,0.496,3.9055599664478233,0.109,0.38,0.103,0.31,0.165,0.323,2.0,1.0,2.0,1.0,2.0,1.0,356.173066825826,7.412698430438871,10.258788717180042,1.8979860747550763,288.02819956616054,187.6584193968799,0.7225705329153606,5.405091667231478,0.7795620437956204,1.0,1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1881,647.62601026,7.2498,2329.32390769481,175.0,79.0,0.451428571428571,256.50697683190896,0.5986,291.4489313716269,23894.8,136.5,1.2694,3294899.462836777,3,414.27428571428567,0.604,0.573,0.476,0.495,0.476,0.496,13.310422329684627,0.408,0.38,0.303,0.31,0.318,0.323,0.0,0.0,2.0,1.0,2.0,1.0,89.33018983420233,3.700720058628572,8.197797598227849,0.2780317533858638,917.6962025316456,321.29491954189217,0.4514285714285714,29.485112755630503,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1882,872.67872052,3.72021,1250.9737544296438,140.0,64.0,0.457142857142857,183.3752360085552,0.6993,291.4489313716269,12000.7,85.7,0.9086,3294899.462836777,3,265.7292857142857,0.541,0.573,0.427,0.495,0.427,0.496,8.9355268173546,0.325,0.38,0.246,0.31,0.269,0.323,2.0,1.0,2.0,1.0,2.0,1.0,234.57781160740927,6.233419432285714,13.635605008125,0.6975995438992085,581.2828125,336.264284658566,0.4571428571428571,19.546464912963184,0.8433420365535248,1.0,1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1883,680.383768673,3.94248,1303.354076034524,109.0,49.0,0.44954128440367,276.5791626380664,0.4497,291.4489313716269,12845.9,117.9,0.9684,3294899.462836777,3,361.6954128440368,0.585,0.573,0.461,0.495,0.461,0.496,11.957376844353432,0.386,0.38,0.288,0.31,0.305,0.323,0.0,0.0,2.0,1.0,2.0,1.0,172.57760817378906,6.242052923605504,13.885383034142857,0.5220252740092536,804.5877551020409,330.59243827096753,0.4495412844036697,26.599062776214776,0.007371007371007371,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1884,673.854041635,3.41147,1018.144956620083,116.0,67.0,0.577586206896552,191.75160892869656,0.541,291.4489313716269,11440.0,98.6,0.9556,3294899.462836777,3,294.09224137931034,0.556,0.573,0.439,0.495,0.439,0.496,8.777111695000716,0.322,0.38,0.243,0.31,0.267,0.323,2.0,1.0,2.0,1.0,2.0,1.0,197.5260053979663,5.809086565818966,10.057523009477611,0.6618448947308847,509.1746268656716,298.44757732592785,0.5775862068965517,15.196193382389298,0.005698005698005698,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1885,777.957003437,4.59093,1368.3357166133271,104.0,57.0,0.548076923076923,242.1607212951737,1.1922,291.4489313716269,8926.6,85.8,1.127,3294899.462836777,3,441.43557692307695,0.612,0.573,0.482,0.495,0.482,0.496,13.157074198205068,0.405,0.38,0.302,0.31,0.317,0.323,0.0,0.0,2.0,1.0,2.0,1.0,169.4552091704731,7.480355802278846,13.648368481350875,0.568542495815623,805.4263157894737,298.0519669464198,0.5480769230769231,24.00588976514609,0.09071729957805907,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1886,594.509214164,3.10573,974.3541351798068,120.0,64.0,0.533333333333333,193.5137338842277,0.49,291.4489313716269,10672.2,88.9,0.9192,3294899.462836777,3,258.81083333333333,0.537,0.573,0.424,0.495,0.424,0.496,8.119617793165055,0.304,0.38,0.231,0.31,0.257,0.323,2.0,1.0,2.0,1.0,2.0,1.0,191.4233414250434,4.954243451366667,9.2892064713125,0.6101572238458142,485.2703125,313.7278949489514,0.5333333333333333,15.22428336218448,0.009316770186335404,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1887,8173.33454041,334.017,23081.33515240062,2400.0,1146.0,0.4775,318.6073035873277,6.19,291.4489313716269,282055.6,117.5,7.4484,3294899.462836777,3,1391.7375,0.747,0.573,0.588,0.495,0.588,0.496,9.617222980166924,0.341,0.38,0.257,0.31,0.278,0.323,1.0,0.0,1.0,0.0,1.0,0.0,24.46981602855543,3.405556058504166,7.132054572783595,0.3541101277912823,2914.633507853403,69.10227668771536,0.4775,20.140781110297223,0.13785984297760978,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1888,822.822424965,3.32083,1005.5161168266162,125.0,65.0,0.52,210.28406029410328,0.3879,291.4489313716269,11562.3,92.5,0.7692,3294899.462836777,3,265.6664,0.541,0.573,0.427,0.495,0.427,0.496,8.04412893461293,0.302,0.38,0.23,0.31,0.256,0.323,2.0,1.0,2.0,1.0,2.0,1.0,247.77613577479124,6.58257939972,12.658806537923075,0.8183085394611148,510.8969230769232,302.7906025983312,0.52,15.46947872040948,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1889,514.334746193,1.58877,617.4695668504434,62.0,31.0,0.5,189.4348531755687,0.4627,291.4489313716269,6233.1,100.5,1.0686,3294899.462836777,3,256.2532258064516,0.535,0.573,0.423,0.495,0.423,0.496,9.959186562103923,0.349,0.38,0.262,0.31,0.282,0.323,2.0,1.0,2.0,1.0,2.0,1.0,323.731406177735,8.295721712790323,16.591443425580646,0.8329718156256541,512.5064516129032,388.6462904325002,0.5,19.91837312420785,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1890,1185.88766967,5.35052,1641.0898199608853,158.0,82.0,0.518987341772152,273.43865602677954,0.606,291.4489313716269,15626.5,98.9,1.0502,3294899.462836777,3,338.640506329114,0.576,0.573,0.454,0.495,0.454,0.496,10.386644430132185,0.357,0.38,0.268,0.31,0.288,0.323,1.0,0.0,2.0,1.0,2.0,1.0,221.6397041166092,7.505618162468354,14.46204475207317,0.7226220376519459,652.5024390243902,306.7159490967018,0.5189873417721519,20.01329048732787,0.010948905109489052,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1891,789.497445628,3.94129,1132.6159267415717,142.0,80.0,0.563380281690141,222.9861238015177,0.4065,291.4489313716269,13991.6,98.5,0.8699,3294899.462836777,3,277.5556338028169,0.548,0.573,0.432,0.495,0.432,0.496,7.976168498180081,0.3,0.38,0.228,0.31,0.255,0.323,2.0,1.0,2.0,1.0,2.0,1.0,200.31447714530012,5.559841166394366,9.86871807035,0.6970566341048277,492.66125,287.37188249064945,0.5633802816901409,14.157699084269646,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1892,1048.84710701,7.47308,2154.1606611162183,194.0,97.0,0.5,268.19611795908884,0.6729,291.4489313716269,27188.1,140.1,1.0841,3294899.462836777,3,385.21030927835056,0.594,0.573,0.468,0.495,0.468,0.496,11.103920933588752,0.371,0.38,0.278,0.31,0.296,0.323,1.0,0.0,2.0,1.0,2.0,1.0,140.35004402602405,5.406428386649484,10.812856773298968,0.486893631446468,770.420618556701,288.25606859771585,0.5,22.207841867177507,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1893,1090.41569802,4.74409,1352.0461800905562,164.0,89.0,0.542682926829268,239.61622047450663,0.4159,291.4489313716269,15855.4,96.7,0.9652,3294899.462836777,3,289.27378048780486,0.554,0.573,0.437,0.495,0.437,0.496,8.244184024942415,0.308,0.38,0.234,0.31,0.259,0.323,2.0,1.0,2.0,1.0,2.0,1.0,229.8471778612969,6.648876207439025,12.25186177550562,0.806492939425314,533.0438202247191,284.995895965413,0.5426829268292683,15.191530113377036,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1894,822.4479968,5.98431,1696.292972117963,169.0,89.0,0.526627218934911,240.7864983133705,0.5556,291.4489313716269,22568.2,133.5,1.0134,3294899.462836777,3,354.1011834319527,0.583,0.573,0.459,0.495,0.459,0.496,10.037236521408063,0.35,0.38,0.263,0.31,0.283,0.323,1.0,0.0,2.0,1.0,2.0,1.0,137.4340561902709,4.866556194082841,9.240988728089889,0.4848502059011099,672.3943820224719,283.45673471427165,0.5266272189349113,19.059471596831045,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1895,1918.79580708,9.87728,2904.115015599996,341.0,171.0,0.501466275659824,213.8831213631056,0.7077,291.4489313716269,41682.3,122.2,1.1777,3294899.462836777,3,289.6563049853373,0.554,0.573,0.437,0.495,0.437,0.496,8.516466321407613,0.315,0.38,0.238,0.31,0.263,0.323,2.0,1.0,2.0,1.0,2.0,1.0,194.2635834035281,5.626967176187684,11.221028111578947,0.66071618953548,577.6187134502924,294.01971145902473,0.501466275659824,16.983128746198805,0.26968503937007876,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1896,1054.85463264,3.18565,1122.1044272503984,135.0,70.0,0.518518518518518,192.3970052221636,0.4805,291.4489313716269,12338.5,91.4,1.0872,3294899.462836777,3,235.97407407407408,0.522,0.573,0.413,0.495,0.413,0.496,8.311884646299248,0.31,0.38,0.235,0.31,0.26,0.323,2.0,1.0,2.0,1.0,2.0,1.0,331.12697020702217,7.813738019555556,15.069351894857144,0.9400681496505748,455.0928571428572,352.2371971969295,0.5185185185185185,16.030063246434263,0.9390243902439024,1.0,1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1897,873.495238574,3.95218,1151.3474694689169,137.0,70.0,0.510948905109489,250.1025068490448,0.3861,291.4489313716269,14510.9,105.9,0.7978,3294899.462836777,3,288.4802919708029,0.553,0.573,0.437,0.495,0.437,0.496,8.403996127510343,0.312,0.38,0.236,0.31,0.261,0.323,2.0,1.0,2.0,1.0,2.0,1.0,221.01605660015488,6.375877653824817,12.4785034082,0.7586721313392194,564.5971428571428,291.3195931027729,0.5109489051094891,16.4478209924131,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1898,522.275547116,4.05861,1249.9030295603714,123.0,55.0,0.447154471544715,252.63932195797656,0.4482,291.4489313716269,14385.6,117.0,0.8531,3294899.462836777,3,329.9682926829268,0.573,0.573,0.452,0.495,0.452,0.496,10.161813248458303,0.353,0.38,0.265,0.31,0.285,0.323,1.0,0.0,2.0,1.0,2.0,1.0,128.68335393546067,4.246142659479674,9.495919038472726,0.4178528531926993,737.9290909090909,307.9633247738441,0.4471544715447154,22.72550962837039,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1899,986.53044917,4.60676,1342.0948331438135,165.0,89.0,0.539393939393939,202.86229970684144,0.4635,291.4489313716269,14919.1,90.4,0.9016,3294899.462836777,3,279.19757575757575,0.549,0.573,0.433,0.495,0.433,0.496,8.133908079659475,0.305,0.38,0.231,0.31,0.257,0.323,2.0,1.0,2.0,1.0,2.0,1.0,214.1484360309632,5.978972419212122,11.084611788426969,0.7350676157951406,517.6134831460674,291.33161552670714,0.5393939393939394,15.079717226334983,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1900,586.876640092,1.83519,682.6292929536273,59.0,27.0,0.457627118644068,207.3906986048275,0.5936,291.4489313716269,6010.5,101.9,0.9941,3294899.462836777,3,311.0491525423729,0.564,0.573,0.445,0.495,0.445,0.496,11.569988016163174,0.379,0.38,0.284,0.31,0.301,0.323,2.0,1.0,2.0,1.0,2.0,1.0,319.7906702259712,9.947061696474575,21.736171855259258,0.8597296455777322,679.7,371.9665500322186,0.4576271186440678,25.282566405689906,0.005291005291005291,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1901,758.346189857,2.86847,961.385290646229,75.0,32.0,0.426666666666667,277.2547078771113,0.514,291.4489313716269,9883.7,131.8,1.0145,3294899.462836777,3,382.4626666666667,0.593,0.573,0.467,0.495,0.467,0.496,12.81847054194972,0.4,0.38,0.298,0.31,0.314,0.323,0.0,0.0,2.0,1.0,2.0,1.0,264.37305945573775,10.111282531426667,23.69831843303125,0.7888056924058521,896.3968749999999,335.15612526755694,0.4266666666666667,30.043290332694657,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1902,1096.89057823,6.87599,1963.1813899367105,199.0,86.0,0.4321608040201,230.4027776379073,0.7328,291.4489313716269,20133.5,101.2,0.9675,3294899.462836777,3,345.527135678392,0.579,0.573,0.457,0.495,0.457,0.496,9.865233115259851,0.347,0.38,0.26,0.31,0.281,0.323,1.0,0.0,2.0,1.0,2.0,1.0,159.52474890597574,5.512012955929649,12.754541607325582,0.558731141122605,799.5337209302324,285.5125429118877,0.4321608040201005,22.827690580659425,0.6427566807313643,1.0,1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1903,821.615405286,3.10869,1077.5846060855986,97.0,49.0,0.505154639175258,197.95789186699824,0.5952,291.4489313716269,12032.0,124.0,1.1573,3294899.462836777,3,320.4835051546392,0.569,0.573,0.448,0.495,0.448,0.496,11.109119650366996,0.371,0.38,0.278,0.31,0.296,0.323,2.0,1.0,2.0,1.0,2.0,1.0,264.296345176264,8.470261910164949,16.767661332367346,0.7624602287801563,634.426530612245,346.6362377997158,0.5051546391752577,21.99152257317548,0.5887850467289719,1.0,1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1904,1162.02167651,10.7489,2007.1344905091955,69.0,18.0,0.260869565217391,1155.7283426741892,0.6375,291.4489313716269,12234.1,177.3,0.6872,3294899.462836777,3,1557.8115942028985,0.76,0.573,0.598,0.495,0.598,0.496,29.08890565955356,0.554,0.38,0.408,0.31,0.415,0.323,0.0,0.0,0.0,0.0,0.0,0.0,108.10610169505716,16.840893862463766,64.5567598061111,0.5789455973202888,5971.611111111112,186.72929234704904,0.2608695652173913,111.50747169495531,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1905,523.437182289,2.38644,882.8422192077152,101.0,52.0,0.514851485148515,179.15321367444233,0.4176,291.4489313716269,8250.9,81.7,1.0967,3294899.462836777,3,236.28118811881188,0.523,0.573,0.413,0.495,0.413,0.496,8.741012071363517,0.321,0.38,0.242,0.31,0.266,0.323,2.0,1.0,2.0,1.0,2.0,1.0,219.33808614044352,5.18254635929703,10.066099659403848,0.5929000345710083,458.9307692307692,369.9410918387704,0.5148514851485149,16.977734984763753,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1906,602.063226889,4.05909,1326.6319353371844,135.0,62.0,0.459259259259259,206.34376545096453,0.5129,291.4489313716269,14233.1,105.4,1.0897,3294899.462836777,3,300.67333333333335,0.56,0.573,0.441,0.495,0.441,0.496,9.826903224719883,0.346,0.38,0.26,0.31,0.281,0.323,2.0,1.0,2.0,1.0,2.0,1.0,148.324680381317,4.459727606585186,9.710697207887096,0.4538283836322515,654.691935483871,326.82988929469025,0.4592592592592592,21.397289279632005,0.4033816425120773,0.0,1
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1907,727.753119639,3.99978,1114.9793130234732,137.0,69.0,0.503649635036496,243.35143807082733,0.4642,291.4489313716269,12991.7,94.8,1.0713,3294899.462836777,3,291.9547445255474,0.555,0.573,0.438,0.495,0.438,0.496,8.138535131558198,0.305,0.38,0.232,0.31,0.257,0.323,2.0,1.0,2.0,1.0,2.0,1.0,181.9482870655386,5.31206656670803,10.547146661434784,0.6527054907104621,579.6782608695652,278.7601600646719,0.5036496350364964,16.15912047860106,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1908,1114.52460422,7.54166,1927.4000385134632,238.0,136.0,0.571428571428571,265.45822941581946,0.4519,291.4489313716269,25012.9,105.1,1.0808,3294899.462836777,3,316.8764705882353,0.567,0.573,0.447,0.495,0.447,0.496,8.098319489552367,0.304,0.38,0.231,0.31,0.257,0.323,2.0,1.0,2.0,1.0,2.0,1.0,147.78239859924736,4.682876488319328,8.195033854558822,0.578252870161606,554.5338235294118,255.56708185113928,0.5714285714285714,14.172059106716642,0.001287001287001287,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1909,1505.3555445,7.72405,2103.43145098441,255.0,131.0,0.513725490196078,230.9432594420889,0.4897,291.4489313716269,23729.8,93.1,0.7601,3294899.462836777,3,302.9039215686274,0.561,0.573,0.442,0.495,0.442,0.496,8.248750788174156,0.308,0.38,0.234,0.31,0.259,0.323,2.0,1.0,2.0,1.0,2.0,1.0,194.8919989513273,5.903355076470588,11.491263698473285,0.7156665570420613,589.6221374045801,272.3223504488461,0.5137254901960784,16.056728633468776,0.0012594458438287153,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1910,2566.698332,19.1531,3999.0951255339432,525.0,302.0,0.575238095238095,239.14049245071308,1.0218,291.4489313716269,47659.5,90.8,1.0957,3294899.462836777,3,364.8209523809524,0.587,0.573,0.462,0.495,0.462,0.496,7.617324048636083,0.29,0.38,0.221,0.31,0.249,0.323,1.0,0.0,2.0,1.0,2.0,1.0,134.00955103873525,4.888949203809523,8.499001099337748,0.6418197745814572,634.2086092715231,208.7962327526063,0.5752380952380952,13.242036839516368,0.0,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1911,735.586279428,6.0654,1529.3723695367364,138.0,68.0,0.492753623188406,324.94419269588286,0.936,291.4489313716269,18667.3,135.3,2.9684,3294899.462836777,3,439.5217391304348,0.611,0.573,0.482,0.495,0.482,0.496,11.082408474903888,0.371,0.38,0.277,0.31,0.296,0.323,1.0,0.0,2.0,1.0,2.0,1.0,121.2758069423286,5.3303353581739135,10.817445285705883,0.4809726487021712,891.9705882352941,252.146992702334,0.4927536231884058,22.490770140246124,0.004792332268370607,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1912,2282.46473809,20.9119,6180.453406878446,476.0,202.0,0.42436974789916,263.1648123056521,0.8033,291.4489313716269,54385.9,114.3,1.2812,3294899.462836777,3,439.3256302521008,0.611,0.573,0.482,0.495,0.482,0.496,12.984145812769844,0.403,0.38,0.3,0.31,0.315,0.323,0.0,0.0,2.0,1.0,2.0,1.0,109.14669341810166,4.795093987584034,11.29933038658416,0.3693037691295858,1035.2425742574258,295.5471959448183,0.4243697478991596,30.59630399444775,0.10567604983848639,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1913,451.95092618,4.50927,1330.633728511666,190.0,106.0,0.557894736842105,189.37924116151936,0.572,291.4489313716269,14590.7,76.8,0.9471,3294899.462836777,3,237.33,0.523,0.573,0.413,0.495,0.413,0.496,7.003335413219295,0.271,0.38,0.208,0.31,0.238,0.323,2.0,1.0,2.0,1.0,2.0,1.0,100.22707138405995,2.378689085157895,4.263687982830189,0.3396508870142003,425.4028301886792,295.0885017999956,0.5578947368421052,12.55314838218553,0.09287257019438445,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1914,1312.21399202,14.2817,3738.264515622248,386.0,165.0,0.427461139896373,285.4091557865519,0.5873,291.4489313716269,42653.6,110.5,0.9806,3294899.462836777,3,369.9922279792747,0.589,0.573,0.464,0.495,0.464,0.496,9.684623097466964,0.343,0.38,0.258,0.31,0.279,0.323,1.0,0.0,2.0,1.0,2.0,1.0,91.88079794562272,3.3995181140414505,7.952812072848484,0.3510222421490623,865.5575757575757,261.7520684247847,0.4274611398963731,22.65614857952877,0.0013605442176870747,0.0,0
1420.0,Salvador,Salvador; Lauro de Freitas,Brazil,Latin America and the Caribbean,South America,1915,493.589808742,2.82854,869.8578136280994,120.0,70.0,0.583333333333333,162.022138619393,0.6442,291.4489313716269,9496.0,79.1,0.769,3294899.462836777,3,235.71166666666664,0.522,0.573,0.412,0.495,0.412,0.496,7.2488151135674945,0.279,0.38,0.214,0.31,0.243,0.323,2.0,1.0,2.0,1.0,2.0,1.0,174.50338646156675,4.113248406183334,7.051282982028572,0.5674373455165976,404.0771428571428,307.52890665435154,0.5833333333333334,12.426540194687137,0.0,0.0,0
