ID_HDC_G0,UC_NM_MN,UC_NM_LST,CTR_MN_NM,REG1_GHSL,REG2_GHSL,ID_SEG,POP_SEG,AREAHA_SEG,ROAD_SEG,PAR_N_SEG,PARU_N_SEG,PARU_P_SEG,PARU_A_SEG,PAR_CV_SEG,PAR_A_U,B_AREA_SEG,B_AVG_SEG,B_CV_SEG,POP25_U,SIZE_U,i5_par_area,i5_par_area_rel_U,i5_ref_U,i5_par_area_rel_P,i5_ref_P,i5_par_area_rel_C,i5_ref_C,i9_roads_par,i9_roads_par_rel_U,i9_ref_U,i9_roads_par_rel_P,i9_ref_P,i9_roads_par_rel_C,i9_ref_C,SES_3CAT_U,SES_2CAT_U,SES_3CAT_P,SES_2CAT_P,SES_3CAT_C,SES_2CAT_C,i1_pop_area,i2_pop_par,i3_pop_paru,i4_pop_roads,i6_paru_area,i7_roads_area,i8_paru_par,i10_roads_paru,slum_fraction,slum_label1
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,10158,765.943438014,4.08322,1416.102460492296,17.0,0.0,0.0,0.0,0.6282,300.488035441348,26417.5,1554.0,1.5446,17596021.147334844,3,2401.894117647059,0.628,0.482,0.628,0.484,0.628,0.484,83.30014473484094,0.643,0.402,0.591,0.368,0.591,0.365,0.0,0.0,0.0,0.0,0.0,0.0,187.58319121036828,45.0554963537647,0.0,0.5408813693803811,0.0,346.8102283228177,0.0,0.0,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,10159,640.732798912,1.72099,961.0975285044468,50.0,9.0,0.18,233.97472937651017,0.4158,300.488035441348,6935.5,138.7,1.0108,17596021.147334844,3,344.198,0.44,0.482,0.44,0.484,0.44,0.484,19.221950570088936,0.434,0.402,0.399,0.368,0.399,0.365,1.0,0.0,1.0,0.0,1.0,0.0,372.3047774315946,12.81465597824,71.19253321244445,0.6666678249698937,1912.2111111111112,558.4561958549712,0.18,106.78861427827188,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,10160,2068.99634566,8.62741,3919.821700714133,260.0,76.0,0.292307692307692,210.6318661280322,0.6391,300.488035441348,33216.7,127.8,1.6806,17596021.147334844,3,331.8234615384615,0.435,0.482,0.436,0.484,0.436,0.484,15.076237310438977,0.4,0.402,0.368,0.368,0.368,0.365,2.0,1.0,1.0,0.0,1.0,0.0,239.8166246486489,7.957678252538461,27.223636127105262,0.5278291982727326,1135.1855263157893,454.3451279948598,0.2923076923076923,51.57660132518596,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,10161,543.671200044,4.22916,1843.7091730725408,42.0,8.0,0.19047619047619,413.5471117643365,0.8076,300.488035441348,16068.9,382.6,1.8628,17596021.147334844,3,1006.9428571428572,0.552,0.482,0.552,0.484,0.552,0.484,43.897837454108114,0.551,0.402,0.507,0.368,0.507,0.365,0.0,0.0,0.0,0.0,0.0,0.0,128.55299871463836,12.944552382,67.9589000055,0.294879044908136,5286.450000000001,435.9516246896643,0.1904761904761904,230.4636466340676,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,10162,624.097602754,3.01154,1055.2632890772252,15.0,1.0,0.066666666666667,226.36761556256167,0.7403,300.488035441348,14171.7,944.8,1.5395,17596021.147334844,3,2007.6933333333327,0.613,0.482,0.613,0.484,0.613,0.484,70.35088593848168,0.619,0.402,0.569,0.368,0.569,0.365,0.0,0.0,0.0,0.0,0.0,0.0,207.23536886576304,41.60650685026667,624.097602754,0.5914141136282132,30115.4,350.4065325638129,0.0666666666666666,1055.2632890772252,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,10163,648.517128388,3.53095,1446.4248965726224,46.0,9.0,0.195652173913043,348.1223446314565,0.6166,300.488035441348,15454.6,336.0,1.6389,17596021.147334844,3,767.5978260869565,0.526,0.482,0.526,0.484,0.526,0.484,31.444019490709184,0.503,0.402,0.463,0.368,0.463,0.365,0.0,0.0,0.0,0.0,0.0,0.0,183.6664717393336,14.09819844321739,72.05745870977778,0.4483586599793009,3923.277777777778,409.6418517885052,0.1956521739130435,160.71387739695805,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,10164,535.337817649,5.54496,2240.75772772885,68.0,38.0,0.558823529411765,431.41667667343273,1.132,300.488035441348,15473.1,227.5,1.5658,17596021.147334844,3,815.435294117647,0.532,0.482,0.532,0.484,0.532,0.484,32.952319525424265,0.51,0.402,0.469,0.368,0.469,0.365,0.0,0.0,0.0,0.0,0.0,0.0,96.54493768196706,7.872614965426472,14.087837306552633,0.2389092810098657,1459.2,404.1071040600564,0.5588235294117647,58.96730862444343,0.13035714285714287,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,10165,934.165456187,44.9706,7468.380007565872,410.0,276.0,0.673170731707317,550.8225900304644,1.0724,300.488035441348,66228.6,161.5,3.7986,17596021.147334844,3,1096.8439024390243,0.559,0.482,0.56,0.484,0.56,0.484,18.215560994063104,0.426,0.402,0.392,0.368,0.392,0.365,0.0,0.0,0.0,0.0,0.0,0.0,20.772803924942075,2.2784523321634147,3.3846574499528987,0.1250827428760507,1629.3695652173913,166.07250086869806,0.6731707317073171,27.05934785349953,0.009415371140792644,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,10166,431.748257912,1.62693,574.8793954929139,35.0,12.0,0.342857142857143,403.0925611431454,0.7701,300.488035441348,8810.3,251.7,1.7991,17596021.147334844,3,464.8371428571429,0.475,0.482,0.475,0.484,0.475,0.484,16.425125585511825,0.412,0.402,0.379,0.368,0.379,0.365,1.0,0.0,1.0,0.0,1.0,0.0,265.3760505442766,12.335664511771428,35.97902149266667,0.7510240605193543,1355.775,353.35226192455355,0.3428571428571428,47.90661629107616,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,10167,1217.2002162,5.35899,2215.716637693179,68.0,12.0,0.176470588235294,158.46021865345466,0.9846,300.488035441348,33322.7,490.0,2.4204,17596021.147334844,3,788.0867647058824,0.529,0.482,0.529,0.484,0.529,0.484,32.58406820137028,0.508,0.402,0.467,0.368,0.467,0.365,0.0,0.0,0.0,0.0,0.0,0.0,227.13239177531588,17.900003179411765,101.43335135,0.5493483216641133,4465.825,413.4578787594638,0.1764705882352941,184.64305314109825,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,10168,550.177394475,4.97107,1940.9417639654023,73.0,19.0,0.26027397260274,245.8276113186169,0.8399,300.488035441348,23887.8,327.2,1.9453,17596021.147334844,3,680.968493150685,0.514,0.482,0.515,0.484,0.515,0.484,26.588243341991813,0.48,0.402,0.441,0.368,0.441,0.365,0.0,0.0,0.0,0.0,0.0,0.0,110.67584935939344,7.536676636643836,28.956704972368424,0.2834589912429784,2616.352631578948,390.44748192348976,0.2602739726027397,102.1548296823896,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,10169,550.307846187,2.33711,1041.0339549699931,9.0,0.0,0.0,0.0,0.4588,300.488035441348,13473.9,1497.1,1.0188,17596021.147334844,3,2596.788888888889,0.635,0.482,0.635,0.484,0.635,0.484,115.67043944111036,0.69,0.402,0.635,0.368,0.635,0.365,0.0,0.0,0.0,0.0,0.0,0.0,235.46510270676177,61.145316243,0.0,0.5286166157787449,0.0,445.4364385801238,0.0,0.0,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,10170,718.998520337,4.08392,1620.7159896333824,13.0,0.0,0.0,0.0,0.3278,300.488035441348,20628.7,1586.8,0.8063,17596021.147334844,3,3141.476923076923,0.651,0.482,0.651,0.484,0.651,0.484,124.67046074102942,0.701,0.402,0.645,0.368,0.645,0.365,0.0,0.0,0.0,0.0,0.0,0.0,176.05597571377498,55.307578487461534,0.0,0.4436301763763327,0.0,396.85302102719504,0.0,0.0,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,10171,682.84727799,5.10945,1554.6225178068448,57.0,20.0,0.350877192982456,531.8010843751337,0.951,300.488035441348,21357.3,374.7,1.8385,17596021.147334844,3,896.3947368421052,0.541,0.482,0.541,0.484,0.541,0.484,27.27407925976921,0.483,0.402,0.444,0.368,0.444,0.365,0.0,0.0,0.0,0.0,0.0,0.0,133.64398868567068,11.979776806842104,34.1423638995,0.4392367086984654,2554.725,304.26416107542786,0.3508771929824561,77.73112589034224,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,10172,758.825646269,16.5507,5191.057513530643,149.0,53.0,0.355704697986577,284.06654683836507,1.1849,300.488035441348,46182.8,310.0,2.809,17596021.147334844,3,1110.7852348993288,0.561,0.482,0.561,0.484,0.561,0.484,34.83931217134659,0.518,0.402,0.476,0.368,0.476,0.365,0.0,0.0,0.0,0.0,0.0,0.0,45.84855300796946,5.092789572275168,14.317465023943395,0.1461793949096304,3122.7735849056603,313.6457982762447,0.3557046979865771,97.94448138737062,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,10173,993.96389537,8.60263,3525.2447290839923,45.0,4.0,0.088888888888889,697.3648452568154,0.7755,300.488035441348,32091.1,713.1,1.7971,17596021.147334844,3,1911.6955555555555,0.609,0.482,0.609,0.484,0.609,0.484,78.33877175742205,0.634,0.402,0.583,0.368,0.583,0.365,0.0,0.0,0.0,0.0,0.0,0.0,115.54186282218346,22.08808656377778,248.4909738425,0.2819559978828119,21506.575,409.7868592609461,0.0888888888888888,881.3111822709981,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,10174,1337.13567038,6.01455,1741.6481846008633,130.0,67.0,0.515384615384615,233.70559185569363,0.9066,300.488035441348,30609.0,235.5,2.0949,17596021.147334844,3,462.6576923076923,0.474,0.482,0.475,0.484,0.475,0.484,13.397293727698948,0.384,0.402,0.353,0.368,0.353,0.365,2.0,1.0,2.0,1.0,2.0,1.0,222.3168267584441,10.285659002923076,19.95724881164179,0.7677415463137487,897.6940298507462,289.5724841593907,0.5153846153846153,25.99474902389348,0.14942528735632185,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,10175,515.356469815,4.28778,1599.009106265846,42.0,7.0,0.166666666666667,312.5307365764255,0.825,300.488035441348,24013.6,571.8,3.4475,17596021.147334844,3,1020.9,0.553,0.482,0.553,0.484,0.553,0.484,38.07164538728205,0.531,0.402,0.488,0.368,0.488,0.365,0.0,0.0,0.0,0.0,0.0,0.0,120.19191045599356,12.27039213845238,73.62235283071428,0.3222973951777598,6125.4,372.9223762100309,0.1666666666666666,228.42987232369228,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,10176,2591.50669556,21.7808,6140.363818546813,464.0,169.0,0.364224137931034,250.1157479207099,0.7836,300.488035441348,98104.5,211.4,1.7646,17596021.147334844,3,469.41379310344826,0.476,0.482,0.476,0.484,0.476,0.484,13.233542712385372,0.382,0.402,0.351,0.368,0.351,0.365,2.0,1.0,2.0,1.0,2.0,1.0,118.9812447458312,5.585143740431034,15.334359145325443,0.4220444866365117,1288.8047337278106,281.9163583774156,0.3642241379310345,36.33351371921191,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,10177,477.007195527,2.81275,1050.9347983593232,7.0,0.0,0.0,0.0,0.4724,300.488035441348,15715.9,2245.1,0.761,17596021.147334844,3,4018.214285714285,0.672,0.482,0.672,0.484,0.672,0.484,150.13354262276044,0.728,0.402,0.669,0.368,0.669,0.365,0.0,0.0,0.0,0.0,0.0,0.0,169.58748396658078,68.14388507528572,0.0,0.4538884774504416,0.0,373.63249430604327,0.0,0.0,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,10178,705.930114181,2.12103,786.2766528622157,50.0,20.0,0.4,368.8740775603968,0.5136,300.488035441348,9462.4,189.2,1.7067,17596021.147334844,3,424.206,0.465,0.482,0.465,0.484,0.465,0.484,15.725533057244313,0.406,0.402,0.373,0.368,0.373,0.365,1.0,0.0,1.0,0.0,1.0,0.0,332.8242005916936,14.11860228362,35.29650570905,0.8978139076255959,1060.515,370.705106887793,0.4,39.31383264311079,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,10179,414.586401271,3.23069,1263.697585295746,59.0,16.0,0.271186440677966,275.27371225921104,0.7952,300.488035441348,13955.3,236.5,1.6799,17596021.147334844,3,547.5745762711864,0.492,0.482,0.493,0.484,0.493,0.484,21.418603140605864,0.449,0.402,0.413,0.368,0.413,0.365,0.0,0.0,0.0,0.0,0.0,0.0,128.3275093775633,7.026888157135593,25.9116500794375,0.3280740630472704,2019.18125,391.1540832750112,0.2711864406779661,78.98109908098412,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,10180,1319.03156621,4.10323,1756.6275577890108,64.0,8.0,0.125,287.2340260180499,0.7715,300.488035441348,27712.4,433.0,2.777,17596021.147334844,3,641.1296875,0.508,0.482,0.509,0.484,0.509,0.484,27.447305590453293,0.484,0.402,0.445,0.368,0.445,0.365,0.0,0.0,0.0,0.0,0.0,0.0,321.4617670006312,20.60986822203125,164.87894577625,0.7508885764437206,5129.0375,428.1084798534352,0.125,219.57844472362635,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,10181,792.330902244,4.48191,1478.463561455171,29.0,6.0,0.206896551724138,488.0378372786115,0.8775,300.488035441348,23644.6,815.3,1.94,17596021.147334844,3,1545.4862068965515,0.59,0.482,0.59,0.484,0.59,0.484,50.98150211914383,0.572,0.402,0.526,0.368,0.526,0.365,0.0,0.0,0.0,0.0,0.0,0.0,176.7842063414928,27.321755249793103,132.055150374,0.5359150694685717,7469.849999999999,329.8735497712294,0.2068965517241379,246.41059357586184,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,10182,462.414051826,1.60175,710.5618249176127,49.0,23.0,0.469387755102041,215.9785452298044,0.603,300.488035441348,7215.0,147.2,1.8858,17596021.147334844,3,326.88775510204084,0.433,0.482,0.434,0.484,0.434,0.484,14.501261733012504,0.395,0.402,0.363,0.368,0.363,0.365,2.0,1.0,2.0,1.0,2.0,1.0,288.6930243958171,9.437021465836734,20.10495877504348,0.6507724389494403,696.4130434782609,443.61593564389744,0.4693877551020408,30.89399238772229,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,10183,1678.65977719,5.21236,2387.738547717183,168.0,49.0,0.291666666666667,179.39075917418904,0.5638,300.488035441348,21893.8,130.3,1.3133,17596021.147334844,3,310.25952380952384,0.426,0.482,0.427,0.484,0.427,0.484,14.212729450697518,0.392,0.402,0.36,0.368,0.36,0.365,2.0,1.0,2.0,1.0,2.0,1.0,322.0536910708393,9.99202248327381,34.25836279979592,0.7030333278301749,1063.7469387755102,458.0916413519371,0.2916666666666667,48.7293581166772,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,10184,759.303887041,5.36838,1507.911941590633,58.0,25.0,0.431034482758621,556.8428732211377,0.6777,300.488035441348,24319.8,419.3,1.7375,17596021.147334844,3,925.5827586206896,0.544,0.482,0.544,0.484,0.544,0.484,25.99848175156264,0.476,0.402,0.438,0.368,0.438,0.365,0.0,0.0,0.0,0.0,0.0,0.0,141.44004095108767,13.091446328293104,30.372155481640004,0.5035465706571979,2147.3520000000003,280.8877057120832,0.4310344827586206,60.31647766362532,0.019963702359346643,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,10185,966.823981071,3.49273,1271.8971493943484,77.0,30.0,0.38961038961039,378.8545796635441,0.449,300.488035441348,17468.8,226.9,1.1527,17596021.147334844,3,453.6012987012987,0.472,0.482,0.473,0.484,0.473,0.484,16.5181447973292,0.413,0.402,0.379,0.368,0.379,0.365,1.0,0.0,1.0,0.0,1.0,0.0,276.8103979039319,12.556155598324676,32.227466035700004,0.7601432093242618,1164.243333333333,364.1555887212434,0.3896103896103896,42.39657164647828,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,10186,1306.23496554,3.60087,1222.5787944282167,117.0,55.0,0.47008547008547,246.5551482356243,0.5739,300.488035441348,14921.6,127.5,1.1618,17596021.147334844,3,307.76666666666665,0.425,0.482,0.426,0.484,0.426,0.484,10.449391405369374,0.349,0.402,0.321,0.368,0.321,0.365,2.0,1.0,2.0,1.0,2.0,1.0,362.75538009980926,11.164401414871795,23.74972664618182,1.068425995521138,654.7036363636363,339.52316924193786,0.4700854700854701,22.228705353240304,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,10187,860.138174775,5.89183,2261.569793795248,110.0,41.0,0.372727272727273,263.62248986663144,0.6292,300.488035441348,26061.7,236.9,1.7483,17596021.147334844,3,535.6209090909091,0.49,0.482,0.49,0.484,0.49,0.484,20.55972539813861,0.443,0.402,0.408,0.368,0.408,0.365,0.0,0.0,0.0,0.0,0.0,0.0,145.98828798098384,7.8194379525,20.978979872560977,0.3803279373180702,1437.0317073170731,383.8484467126934,0.3727272727272727,55.16023887305484,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,10188,685.631685793,7.01901,2593.4838022704566,137.0,50.0,0.364963503649635,226.67385087127968,0.6969,300.488035441348,25920.6,189.2,1.403,17596021.147334844,3,512.336496350365,0.485,0.482,0.486,0.484,0.486,0.484,18.930538702704062,0.432,0.402,0.397,0.368,0.397,0.365,0.0,0.0,0.0,0.0,0.0,0.0,97.68210699129936,5.004610845204379,13.71263371586,0.2643670591629553,1403.802,369.4942452383536,0.364963503649635,51.869676045409136,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,10189,1258.40935865,9.69225,2468.95794290538,168.0,95.0,0.56547619047619,280.69699894136915,0.8287,300.488035441348,41069.0,244.5,1.5108,17596021.147334844,3,576.9196428571429,0.498,0.482,0.498,0.484,0.498,0.484,14.696178231579644,0.396,0.402,0.364,0.368,0.364,0.365,1.0,0.0,1.0,0.0,1.0,0.0,129.83665904717688,7.490531896726191,13.246414301578948,0.5096925049963182,1020.2368421052632,254.7352722954299,0.5654761904761905,25.98903097795137,0.0010162601626016261,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,10190,1244.80992426,4.73729,1577.4830515577046,100.0,46.0,0.46,241.5293087738381,1.1122,300.488035441348,16677.4,166.8,1.5441,17596021.147334844,3,473.7289999999999,0.477,0.482,0.477,0.484,0.477,0.484,15.774830515577046,0.406,0.402,0.373,0.368,0.373,0.365,1.0,0.0,1.0,0.0,1.0,0.0,262.7683600244021,12.4480992426,27.06108531,0.7891114411852459,1029.8456521739129,332.99271346227584,0.46,34.29310981647184,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,10191,695.18020707,3.50053,1259.0160643450154,96.0,41.0,0.427083333333333,226.0124862849256,0.5609,300.488035441348,14555.8,151.6,1.4228,17596021.147334844,3,364.6385416666666,0.447,0.482,0.448,0.484,0.448,0.484,13.114750670260577,0.381,0.402,0.35,0.368,0.35,0.365,2.0,1.0,2.0,1.0,2.0,1.0,198.59284367510065,7.241460490312501,16.955614806585366,0.5521615067172772,853.7878048780486,359.66441205903544,0.4270833333333333,30.707708886463788,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,10192,506.515317536,10.722,2650.595574880108,111.0,62.0,0.558558558558559,611.3581456676648,0.6824,300.488035441348,33301.6,300.0,1.6312,17596021.147334844,3,965.9459459459458,0.548,0.482,0.548,0.484,0.548,0.484,23.879239413334307,0.464,0.402,0.427,0.368,0.427,0.365,0.0,0.0,0.0,0.0,0.0,0.0,47.24074963029286,4.563201058882883,8.169601895741936,0.1910949080034251,1729.354838709677,247.2109284536568,0.5585585585585585,42.75154153032432,0.0,0
154.0,Mexico City,Mexico City; Ecatepec; Nezahualcóyotl; Naucalpan; Tlalnepantla; Chimalhuacan; López Mateos; Cuautitlan Izcalli; Xico; Ixtapaluca; La Cumbre; El Hielo; San José Tejamanil,Mexico,Latin America and the Caribbean,Central America,10193,445.913918425,1.55471,639.7785530620191,31.0,11.0,0.354838709677419,223.5712792834984,0.6358,300.488035441348,7487.6,241.5,1.3637,17596021.147334844,3,501.51935483870966,0.483,0.482,0.483,0.484,0.483,0.484,20.63801784071029,0.444,0.402,0.408,0.368,0.408,0.365,0.0,0.0,1.0,0.0,1.0,0.0,286.814851917721,14.384319949193548,40.53762894772728,0.6969816607493778,1413.3727272727274,411.5098977056937,0.3548387096774194,58.16168664200174,0.0,0
